hour,region,y_raw,y_clean,delta,abs_delta,version,label,source_region,target_region
2018-01-23 10:00:00,,4,5,1,1,drop_step_gt_30,B,core,near
2018-01-23 11:00:00,,3,4,1,1,drop_step_gt_30,B,near,core
2018-01-24 10:00:00,,2,1,-1,1,drop_step_gt_30,B,near,core
2018-01-24 11:00:00,,1,0,-1,1,drop_step_gt_30,B,core,outer
2018-01-24 11:00:00,,0,1,1,1,drop_step_gt_30,B,near,outer
2018-01-24 18:00:00,,1,0,-1,1,drop_step_gt_30,B,outer,core
2018-01-24 18:00:00,,0,1,1,1,drop_step_gt_30,B,outer,near
2018-01-24 19:00:00,,6,5,-1,1,drop_step_gt_30,B,core,near
2018-01-24 16:00:00,,0,0,0,0,drop_step_gt_30,B,outer,core
2018-01-24 16:00:00,,0,0,0,0,drop_step_gt_30,B,outer,near
2018-01-24 17:00:00,,2,2,0,0,drop_step_gt_30,B,core,near
2018-01-24 17:00:00,,0,0,0,0,drop_step_gt_30,B,core,outer
2018-01-24 17:00:00,,1,1,0,0,drop_step_gt_30,B,near,core
2018-01-24 17:00:00,,0,0,0,0,drop_step_gt_30,B,near,outer
2018-01-24 17:00:00,,0,0,0,0,drop_step_gt_30,B,outer,core
2018-01-24 17:00:00,,0,0,0,0,drop_step_gt_30,B,outer,near
2018-01-24 18:00:00,,4,4,0,0,drop_step_gt_30,B,core,near
2018-01-24 18:00:00,,0,0,0,0,drop_step_gt_30,B,core,outer
2018-01-24 18:00:00,,1,1,0,0,drop_step_gt_30,B,near,core
2018-01-24 18:00:00,,0,0,0,0,drop_step_gt_30,B,near,outer
2018-01-01 05:00:00,,0,0,0,0,drop_step_gt_30,B,near,core
2018-01-01 05:00:00,,0,0,0,0,drop_step_gt_30,B,near,outer
2018-01-01 05:00:00,,1,1,0,0,drop_step_gt_30,B,outer,core
2018-01-01 05:00:00,,0,0,0,0,drop_step_gt_30,B,outer,near
2018-01-01 06:00:00,,9,9,0,0,drop_step_gt_30,B,core,near
2018-01-01 06:00:00,,0,0,0,0,drop_step_gt_30,B,core,outer
2018-01-01 06:00:00,,0,0,0,0,drop_step_gt_30,B,near,core
2018-01-01 06:00:00,,0,0,0,0,drop_step_gt_30,B,near,outer
2018-01-01 06:00:00,,0,0,0,0,drop_step_gt_30,B,outer,core
2018-01-01 06:00:00,,0,0,0,0,drop_step_gt_30,B,outer,near
2018-01-01 07:00:00,,0,0,0,0,drop_step_gt_30,B,core,near
2018-01-01 07:00:00,,0,0,0,0,drop_step_gt_30,B,core,outer
2018-01-01 07:00:00,,8,8,0,0,drop_step_gt_30,B,near,core
2018-01-08 17:00:00,core,5,4,-1,1,dedup_drop_step_gt_50,A,,
2018-01-10 23:00:00,near,5,4,-1,1,dedup_drop_step_gt_50,A,,
2018-01-03 15:00:00,near,11,10,-1,1,dedup_drop_step_gt_50,A,,
2018-01-12 02:00:00,outer,1,0,-1,1,dedup_drop_step_gt_50,A,,
2018-01-14 11:00:00,near,5,4,-1,1,dedup_drop_step_gt_50,A,,
2018-01-15 12:00:00,near,4,3,-1,1,dedup_drop_step_gt_50,A,,
2018-01-20 09:00:00,outer,5,4,-1,1,dedup_drop_step_gt_50,A,,
2018-01-21 01:00:00,near,3,2,-1,1,dedup_drop_step_gt_50,A,,
2018-01-23 04:00:00,core,3,2,-1,1,dedup_drop_step_gt_50,A,,
2018-01-23 15:00:00,near,13,12,-1,1,dedup_drop_step_gt_50,A,,
2018-01-23 20:00:00,near,11,10,-1,1,dedup_drop_step_gt_50,A,,
2018-01-24 10:00:00,core,7,6,-1,1,dedup_drop_step_gt_50,A,,
2018-01-24 16:00:00,core,14,14,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 16:00:00,near,12,12,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 16:00:00,outer,2,2,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 17:00:00,core,3,3,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 17:00:00,near,1,1,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 17:00:00,outer,2,2,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 18:00:00,core,7,7,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 18:00:00,near,3,3,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 18:00:00,outer,1,1,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 19:00:00,core,15,15,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 19:00:00,near,12,12,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 19:00:00,outer,0,0,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 20:00:00,core,8,8,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 20:00:00,near,9,9,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 20:00:00,outer,2,2,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 21:00:00,core,10,10,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 21:00:00,near,6,6,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 21:00:00,outer,2,2,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 22:00:00,core,6,6,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 22:00:00,near,7,7,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 22:00:00,outer,1,1,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 23:00:00,core,8,8,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 23:00:00,near,6,6,0,0,dedup_drop_step_gt_50,A,,
2018-01-24 23:00:00,outer,2,2,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 10:00:00,outer,3,3,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 11:00:00,core,13,13,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 11:00:00,near,6,6,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 11:00:00,outer,3,3,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 12:00:00,core,10,10,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 12:00:00,near,3,3,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 12:00:00,outer,6,6,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 13:00:00,core,2,2,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 13:00:00,near,2,2,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 13:00:00,outer,4,4,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 14:00:00,core,8,8,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 14:00:00,near,6,6,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 14:00:00,outer,2,2,0,0,dedup_drop_step_gt_50,A,,
2018-01-01 15:00:00,core,9,9,0,0,dedup_drop_step_gt_50,A,,
2018-01-04 15:00:00,,2,1,-1,1,dedup_drop_step_gt_50,B,core,near
2018-01-04 14:00:00,,3,2,-1,1,dedup_drop_step_gt_50,B,near,core
2018-01-08 05:00:00,,0,1,1,1,dedup_drop_step_gt_50,B,core,outer
2018-01-08 06:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,near,outer
2018-01-03 22:00:00,,6,7,1,1,dedup_drop_step_gt_50,B,core,near
2018-01-03 23:00:00,,4,5,1,1,dedup_drop_step_gt_50,B,near,core
2018-01-08 05:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,core,near
2018-01-04 10:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,outer,core
2018-01-13 10:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,near,core
2018-01-13 11:00:00,,3,4,1,1,dedup_drop_step_gt_50,B,near,core
2018-01-16 15:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,outer,core
2018-01-16 15:00:00,,0,1,1,1,dedup_drop_step_gt_50,B,outer,near
2018-01-16 16:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,core,near
2018-01-19 21:00:00,,2,3,1,1,dedup_drop_step_gt_50,B,core,near
2018-01-19 22:00:00,,4,3,-1,1,dedup_drop_step_gt_50,B,core,near
2018-01-19 23:00:00,,5,4,-1,1,dedup_drop_step_gt_50,B,near,core
2018-01-20 00:00:00,,1,2,1,1,dedup_drop_step_gt_50,B,near,core
2018-01-20 13:00:00,,0,1,1,1,dedup_drop_step_gt_50,B,outer,core
2018-01-20 14:00:00,,1,2,1,1,dedup_drop_step_gt_50,B,core,near
2018-01-20 14:00:00,,2,1,-1,1,dedup_drop_step_gt_50,B,outer,near
2018-01-20 19:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,outer,core
2018-01-20 19:00:00,,0,1,1,1,dedup_drop_step_gt_50,B,outer,near
2018-01-20 20:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,core,near
2018-01-21 08:00:00,,2,3,1,1,dedup_drop_step_gt_50,B,core,near
2018-01-21 09:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,core,near
2018-01-22 11:00:00,,3,4,1,1,dedup_drop_step_gt_50,B,core,near
2018-01-22 12:00:00,,3,4,1,1,dedup_drop_step_gt_50,B,near,core
2018-01-23 10:00:00,,4,5,1,1,dedup_drop_step_gt_50,B,core,near
2018-01-23 11:00:00,,3,4,1,1,dedup_drop_step_gt_50,B,near,core
2018-01-23 17:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,near,core
2018-01-23 18:00:00,,1,2,1,1,dedup_drop_step_gt_50,B,near,core
2018-01-24 18:00:00,,1,0,-1,1,dedup_drop_step_gt_50,B,outer,core
2018-01-24 18:00:00,,0,1,1,1,dedup_drop_step_gt_50,B,outer,near
2018-01-24 19:00:00,,6,5,-1,1,dedup_drop_step_gt_50,B,core,near
2018-01-24 17:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,outer,core
2018-01-24 17:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,outer,near
2018-01-24 18:00:00,,4,4,0,0,dedup_drop_step_gt_50,B,core,near
2018-01-24 18:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,core,outer
2018-01-24 18:00:00,,1,1,0,0,dedup_drop_step_gt_50,B,near,core
2018-01-24 18:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,near,outer
2018-01-01 05:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,near,core
2018-01-01 05:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,near,outer
2018-01-01 05:00:00,,1,1,0,0,dedup_drop_step_gt_50,B,outer,core
2018-01-01 05:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,outer,near
2018-01-01 06:00:00,,9,9,0,0,dedup_drop_step_gt_50,B,core,near
2018-01-01 06:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,core,outer
2018-01-01 06:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,near,core
2018-01-01 06:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,near,outer
2018-01-01 06:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,outer,core
2018-01-01 06:00:00,,0,0,0,0,dedup_drop_step_gt_50,B,outer,near
2018-01-08 17:00:00,core,5,4,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-10 23:00:00,near,5,4,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-03 15:00:00,near,11,10,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-12 02:00:00,outer,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-14 11:00:00,near,5,4,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-15 12:00:00,near,4,3,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-20 09:00:00,outer,5,4,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-21 01:00:00,near,3,2,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-23 04:00:00,core,3,2,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-23 15:00:00,near,13,12,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-23 20:00:00,near,11,10,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 10:00:00,core,7,6,-1,1,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 16:00:00,core,14,14,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 16:00:00,near,12,12,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 16:00:00,outer,2,2,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 17:00:00,core,3,3,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 17:00:00,near,1,1,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 17:00:00,outer,2,2,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 18:00:00,core,7,7,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 18:00:00,near,3,3,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 18:00:00,outer,1,1,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 19:00:00,core,15,15,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 19:00:00,near,12,12,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 19:00:00,outer,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 20:00:00,core,8,8,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 20:00:00,near,9,9,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 20:00:00,outer,2,2,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 21:00:00,core,10,10,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 21:00:00,near,6,6,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 21:00:00,outer,2,2,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 22:00:00,core,6,6,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 22:00:00,near,7,7,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 22:00:00,outer,1,1,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 23:00:00,core,8,8,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 23:00:00,near,6,6,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-24 23:00:00,outer,2,2,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 10:00:00,outer,3,3,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 11:00:00,core,13,13,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 11:00:00,near,6,6,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 11:00:00,outer,3,3,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 12:00:00,core,10,10,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 12:00:00,near,3,3,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 12:00:00,outer,6,6,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 13:00:00,core,2,2,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 13:00:00,near,2,2,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 13:00:00,outer,4,4,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 14:00:00,core,8,8,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 14:00:00,near,6,6,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 14:00:00,outer,2,2,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-01 15:00:00,core,9,9,0,0,dedup_drop_step_gt_50_sog_le_30,A,,
2018-01-04 15:00:00,,2,1,-1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-04 14:00:00,,3,2,-1,1,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-08 05:00:00,,0,1,1,1,dedup_drop_step_gt_50_sog_le_30,B,core,outer
2018-01-08 06:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,near,outer
2018-01-03 22:00:00,,6,7,1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-03 23:00:00,,4,5,1,1,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-08 05:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-04 10:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,outer,core
2018-01-13 10:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-13 11:00:00,,3,4,1,1,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-16 15:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,outer,core
2018-01-16 15:00:00,,0,1,1,1,dedup_drop_step_gt_50_sog_le_30,B,outer,near
2018-01-16 16:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-19 21:00:00,,2,3,1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-19 22:00:00,,4,3,-1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-19 23:00:00,,5,4,-1,1,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-20 00:00:00,,1,2,1,1,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-20 13:00:00,,0,1,1,1,dedup_drop_step_gt_50_sog_le_30,B,outer,core
2018-01-20 14:00:00,,1,2,1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-20 14:00:00,,2,1,-1,1,dedup_drop_step_gt_50_sog_le_30,B,outer,near
2018-01-20 19:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,outer,core
2018-01-20 19:00:00,,0,1,1,1,dedup_drop_step_gt_50_sog_le_30,B,outer,near
2018-01-20 20:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-21 08:00:00,,2,3,1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-21 09:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-22 11:00:00,,3,4,1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-22 12:00:00,,3,4,1,1,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-23 10:00:00,,4,5,1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-23 11:00:00,,3,4,1,1,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-23 17:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-23 18:00:00,,1,2,1,1,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-24 18:00:00,,1,0,-1,1,dedup_drop_step_gt_50_sog_le_30,B,outer,core
2018-01-24 18:00:00,,0,1,1,1,dedup_drop_step_gt_50_sog_le_30,B,outer,near
2018-01-24 19:00:00,,6,5,-1,1,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-24 17:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,outer,core
2018-01-24 17:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,outer,near
2018-01-24 18:00:00,,4,4,0,0,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-24 18:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,core,outer
2018-01-24 18:00:00,,1,1,0,0,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-24 18:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,near,outer
2018-01-01 05:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-01 05:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,near,outer
2018-01-01 05:00:00,,1,1,0,0,dedup_drop_step_gt_50_sog_le_30,B,outer,core
2018-01-01 05:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,outer,near
2018-01-01 06:00:00,,9,9,0,0,dedup_drop_step_gt_50_sog_le_30,B,core,near
2018-01-01 06:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,core,outer
2018-01-01 06:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,near,core
2018-01-01 06:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,near,outer
2018-01-01 06:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,outer,core
2018-01-01 06:00:00,,0,0,0,0,dedup_drop_step_gt_50_sog_le_30,B,outer,near
