group,source_region,target_region,task_key,hour,n_days,n_days_with_positive_daily_flow,mean_hourly_flow,median_hourly_flow,std_hourly_flow,zero_rate,mean_daily_profile_share,median_daily_profile_share,mean_pair_rate_among_linkable,median_pair_rate_among_linkable
normal_all,core,near,core->near,15,17,12,1.5294117647058822,2.0,1.4194033543545477,0.29411764705882354,0.05923302147287792,0.058823529411764705,0.1316964081669964,0.14285714285714285
normal_all,core,near,core->near,16,17,9,0.9411764705882353,1.0,1.0880365478290537,0.47058823529411764,0.035808236052836936,0.029411764705882353,0.08323620823620824,0.07692307692307693
normal_all,core,near,core->near,17,17,8,0.5882352941176471,0.0,0.7122871199007256,0.5294117647058824,0.02299728817894908,0.0,0.04463183874948581,0.0
normal_all,core,near,core->near,18,17,13,2.411764705882353,2.0,1.8391174353957038,0.23529411764705882,0.09443248205073983,0.09375,0.19574738986503692,0.2
normal_all,core,near,core->near,19,17,7,1.1764705882352942,0.0,1.8109146210426053,0.5882352941176471,0.04325219063807757,0.0,0.09805643702702527,0.0
normal_all,core,near,core->near,20,17,3,0.29411764705882354,0.0,0.7717436331412898,0.8235294117647058,0.012783295136236312,0.0,0.027196333078686023,0.0
normal_all,core,near,core->near,21,17,4,0.47058823529411764,0.0,0.9432422182837985,0.7647058823529411,0.017524509803921572,0.0,0.033672699849170436,0.0
normal_all,core,near,core->near,22,17,13,1.7647058823529411,2.0,1.6404805608687458,0.23529411764705882,0.06720259621017287,0.058823529411764705,0.12962018631523275,0.13333333333333333
normal_all,core,near,core->near,23,17,8,1.0588235294117647,0.0,1.2976222599091634,0.5294117647058824,0.0451448758677594,0.0,0.08406120023767082,0.0
normal_all,core,outer,core->outer,0,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.0058823529411764705,0.0,0.005347593582887701,0.0
normal_all,core,outer,core->outer,1,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,core,outer,core->outer,2,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.00980392156862745,0.0,0.00392156862745098,0.0
normal_all,core,outer,core->outer,3,17,5,0.35294117647058826,0.0,0.6063390625908325,0.7058823529411765,0.048832866479925296,0.0,0.026222796811032106,0.0
normal_all,core,outer,core->outer,4,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.0058823529411764705,0.0,0.004201680672268907,0.0
normal_all,core,outer,core->outer,5,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.041176470588235294,0.0,0.012368024132730013,0.0
normal_all,core,outer,core->outer,6,17,7,1.0,0.0,1.3228756555322954,0.5882352941176471,0.18403361344537814,0.0,0.0705424477483301,0.0
normal_all,core,outer,core->outer,7,17,8,0.6470588235294118,0.0,0.7859052479933758,0.5294117647058824,0.10536881419234359,0.0,0.06358608711549887,0.0
normal_all,core,outer,core->outer,8,17,7,0.4117647058823529,0.0,0.5072996561958923,0.5882352941176471,0.08333333333333334,0.0,0.040334665334665336,0.0
normal_all,core,outer,core->outer,9,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,core,outer,core->outer,10,17,4,0.29411764705882354,0.0,0.5878675320972554,0.7647058823529411,0.04341736694677871,0.0,0.02484917043740573,0.0
normal_all,core,outer,core->outer,11,17,7,0.4117647058823529,0.0,0.5072996561958923,0.5882352941176471,0.10261437908496732,0.0,0.03603131297767976,0.0
normal_all,core,outer,core->outer,12,17,5,0.29411764705882354,0.0,0.46966821831386213,0.7058823529411765,0.05448179271708683,0.0,0.03851540616246498,0.0
normal_all,core,outer,core->outer,13,17,2,0.23529411764705882,0.0,0.7524469885568253,0.8823529411764706,0.039915966386554626,0.0,0.01847662141779789,0.0
normal_all,core,outer,core->outer,14,17,2,0.11764705882352941,0.0,0.3321055820775357,0.8823529411764706,0.023109243697478993,0.0,0.009803921568627453,0.0
normal_all,core,outer,core->outer,15,17,5,0.35294117647058826,0.0,0.6063390625908324,0.7058823529411765,0.0630718954248366,0.0,0.03006535947712418,0.0
normal_all,core,outer,core->outer,16,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,core,outer,core->outer,17,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.0196078431372549,0.0,0.004201680672268907,0.0
normal_all,core,outer,core->outer,18,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.00980392156862745,0.0,0.0058823529411764705,0.0
normal_all,core,outer,core->outer,19,17,6,0.4117647058823529,0.0,0.6183469424008423,0.6470588235294118,0.08403361344537814,0.0,0.03409050100226571,0.0
normal_all,core,outer,core->outer,20,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.014705882352941176,0.0,0.003676470588235294,0.0
normal_all,core,outer,core->outer,21,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,core,outer,core->outer,22,17,2,0.11764705882352941,0.0,0.3321055820775357,0.8823529411764706,0.028011204481792715,0.0,0.0075980392156862735,0.0
normal_all,core,outer,core->outer,23,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.032913165266106444,0.0,0.01699346405228758,0.0
normal_all,near,core,near->core,0,17,8,1.0588235294117647,0.0,1.3906198364081266,0.5294117647058824,0.03688021931055987,0.0,0.045777474869546475,0.0
normal_all,near,core,near->core,1,17,2,0.17647058823529413,0.0,0.5285941398709244,0.8823529411764706,0.005827505827505828,0.0,0.008443568815085843,0.0
normal_all,near,core,near->core,2,17,8,0.7058823529411765,0.0,0.8488746876271653,0.5294117647058824,0.023332093869619226,0.0,0.030834312459699455,0.0
normal_all,near,core,near->core,3,17,9,1.1764705882352942,1.0,1.7042334830374277,0.47058823529411764,0.041663999080327675,0.03125,0.044374203044279775,0.03333333333333333
normal_all,near,core,near->core,4,17,6,0.5882352941176471,0.0,0.9393364366277243,0.6470588235294118,0.02140522875816994,0.0,0.02525514553647546,0.0
normal_all,near,core,near->core,5,17,4,0.6470588235294118,0.0,1.4975470138942313,0.7647058823529411,0.022023809523809525,0.0,0.023643757019716098,0.0
normal_all,near,core,near->core,6,17,5,0.4117647058823529,0.0,0.7122871199007256,0.7058823529411765,0.014897669943308888,0.0,0.015967942732648614,0.0
normal_all,near,core,near->core,7,17,13,1.8235294117647058,1.0,2.007339474206065,0.23529411764705882,0.07467722992837757,0.05555555555555555,0.06833650906315265,0.04
normal_all,near,core,near->core,8,17,12,1.5294117647058822,1.0,1.624717169956956,0.29411764705882354,0.05752407614863577,0.03571428571428571,0.055976616151182323,0.04
normal_all,near,core,near->core,9,17,10,0.9411764705882353,1.0,0.9663454503498036,0.4117647058823529,0.039095657504699885,0.037037037037037035,0.03631540769231598,0.038461538461538464
normal_all,near,core,near->core,10,17,10,1.1764705882352942,1.0,1.4677914581799016,0.4117647058823529,0.04742819243593238,0.03333333333333333,0.044999979879636325,0.038461538461538464
normal_all,near,core,near->core,11,17,10,1.588235294117647,1.0,1.839117435395704,0.4117647058823529,0.05802340361163891,0.041666666666666664,0.05655153933142548,0.038461538461538464
normal_all,near,core,near->core,12,17,11,1.2941176470588236,1.0,1.5718104959867516,0.35294117647058826,0.05363141056599474,0.03571428571428571,0.044819607981618055,0.037037037037037035
normal_all,near,core,near->core,13,17,12,1.0,1.0,1.0,0.29411764705882354,0.036628495694231794,0.03333333333333333,0.04050580917411234,0.04
normal_all,near,core,near->core,14,17,11,0.9411764705882353,1.0,0.8993461677306268,0.35294117647058826,0.03746016482084594,0.03571428571428571,0.03710039689118648,0.038461538461538464
normal_all,near,core,near->core,15,17,14,1.7647058823529411,2.0,1.200490095997562,0.17647058823529413,0.06731023033267615,0.07142857142857142,0.0650537247840482,0.06666666666666667
normal_all,near,core,near->core,16,17,16,1.7058823529411764,1.0,1.046703508780838,0.058823529411764705,0.06404440157109101,0.0625,0.06296744905784789,0.05
normal_all,near,core,near->core,17,17,8,0.6470588235294118,0.0,0.7859052479933758,0.5294117647058824,0.02480212438376738,0.0,0.02392710852535494,0.0
normal_all,near,core,near->core,18,17,10,1.2352941176470589,1.0,1.3476559169863187,0.4117647058823529,0.048388417138417135,0.03333333333333333,0.046703304338898306,0.04
normal_all,near,core,near->core,19,17,16,2.0,2.0,1.1726039399558574,0.058823529411764705,0.07765751072172553,0.07142857142857142,0.06933801915088311,0.06896551724137931
normal_all,near,core,near->core,20,17,12,1.8235294117647058,1.0,2.2703329634011578,0.29411764705882354,0.0641233827212529,0.05555555555555555,0.06774417718239925,0.04
normal_all,near,core,near->core,21,17,5,0.47058823529411764,0.0,0.7998161553463028,0.7058823529411765,0.01631652661064426,0.0,0.019413536165454322,0.0
normal_all,near,core,near->core,22,17,6,0.5294117647058824,0.0,1.007326105267277,0.6470588235294118,0.01900108333931863,0.0,0.02011317812149014,0.0
normal_all,near,core,near->core,23,17,10,1.1764705882352942,1.0,1.4677914581799019,0.4117647058823529,0.04785716615744907,0.03333333333333333,0.04510025396435133,0.04
normal_all,near,outer,near->outer,0,17,3,0.23529411764705882,0.0,0.562295714538387,0.8235294117647058,0.02339572192513369,0.0,0.015427709545356605,0.0
normal_all,near,outer,near->outer,1,17,2,0.23529411764705882,0.0,0.7524469885568253,0.8823529411764706,0.021390374331550804,0.0,0.008330918574326282,0.0
normal_all,near,outer,near->outer,2,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,near,outer,near->outer,3,17,6,0.35294117647058826,0.0,0.49259218307188896,0.6470588235294118,0.05011312217194569,0.0,0.014698882129222686,0.0
normal_all,near,outer,near->outer,4,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.0211038961038961,0.0,0.007225213134255517,0.0
normal_all,near,outer,near->outer,5,17,1,0.058823529411764705,0.0,0.24253562503633297,0.9411764705882353,0.007352941176470588,0.0,0.0029411764705882353,0.0
normal_all,near,outer,near->outer,6,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.02446524064171123,0.0,0.00993353590584387,0.0
normal_all,near,outer,near->outer,7,17,7,0.5294117647058824,0.0,0.7174300539794394,0.5882352941176471,0.05940774911363147,0.0,0.019367107325584835,0.0
normal_all,near,outer,near->outer,8,17,6,0.6470588235294118,0.0,1.0571882797418488,0.6470588235294118,0.08151897122485356,0.0,0.023848986843817702,0.0
normal_all,near,outer,near->outer,9,17,8,0.47058823529411764,0.0,0.5144957554275266,0.5294117647058824,0.05466494290023702,0.0,0.01881860710728011,0.0
normal_all,near,outer,near->outer,10,17,4,0.35294117647058826,0.0,0.7859052479933758,0.7647058823529411,0.05261650114591291,0.0,0.014231819147928206,0.0
normal_all,near,outer,near->outer,11,17,7,0.8235294117647058,0.0,1.3339459376998313,0.5882352941176471,0.08587980646804176,0.0,0.028021875765283474,0.0
normal_all,near,outer,near->outer,12,17,9,0.6470588235294118,1.0,0.701888209634219,0.47058823529411764,0.0800645432998374,0.09090909090909091,0.024472701452352048,0.03333333333333333
normal_all,near,outer,near->outer,13,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.02551566080977846,0.0,0.007172929372417864,0.0
normal_all,near,outer,near->outer,14,17,4,0.29411764705882354,0.0,0.5878675320972554,0.7647058823529411,0.030128205128205125,0.0,0.011200282211835258,0.0
normal_all,near,outer,near->outer,15,17,6,0.47058823529411764,0.0,0.7174300539794393,0.6470588235294118,0.055327025915261216,0.0,0.017076685746762472,0.0
normal_all,near,outer,near->outer,16,17,2,0.17647058823529413,0.0,0.5285941398709244,0.8823529411764706,0.028054298642533938,0.0,0.00582346397958516,0.0
normal_all,near,outer,near->outer,17,17,4,0.47058823529411764,0.0,1.0073261052672768,0.7647058823529411,0.0478418640183346,0.0,0.016226920875877234,0.0
normal_all,near,outer,near->outer,18,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.00392156862745098,0.0,0.001838235294117647,0.0
normal_all,near,outer,near->outer,19,17,12,1.0588235294117647,1.0,0.8993461677306268,0.29411764705882354,0.14261865585394998,0.125,0.038406826294021215,0.037037037037037035
normal_all,near,outer,near->outer,20,17,5,0.29411764705882354,0.0,0.46966821831386213,0.7058823529411765,0.045569136745607336,0.0,0.010842969666499077,0.0
normal_all,near,outer,near->outer,21,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,near,outer,near->outer,22,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,near,outer,near->outer,23,17,5,0.5294117647058824,0.0,1.0675700831106785,0.7058823529411765,0.05904977375565611,0.0,0.02016872579752904,0.0
normal_all,outer,core,outer->core,0,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,outer,core,outer->core,1,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.033823529411764704,0.0,0.03300653594771242,0.0
normal_all,outer,core,outer->core,2,17,5,0.35294117647058826,0.0,0.6063390625908324,0.7058823529411765,0.08235294117647059,0.0,0.06624649859943978,0.0
normal_all,outer,core,outer->core,3,17,2,0.11764705882352941,0.0,0.3321055820775357,0.8823529411764706,0.024509803921568624,0.0,0.020168067226890758,0.0
normal_all,outer,core,outer->core,4,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,outer,core,outer->core,5,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.06078431372549019,0.0,0.05098039215686274,0.0
normal_all,outer,core,outer->core,6,17,4,0.29411764705882354,0.0,0.5878675320972554,0.7647058823529411,0.052941176470588235,0.0,0.07058823529411765,0.0
normal_all,outer,core,outer->core,7,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.00980392156862745,0.0,0.0058823529411764705,0.0
normal_all,outer,core,outer->core,8,17,2,0.11764705882352941,0.0,0.3321055820775357,0.8823529411764706,0.0392156862745098,0.0,0.023529411764705882,0.0
normal_all,outer,core,outer->core,9,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.048529411764705876,0.0,0.041176470588235294,0.0
normal_all,outer,core,outer->core,10,17,7,0.5294117647058824,0.0,0.7174300539794394,0.5882352941176471,0.13382352941176473,0.0,0.08641456582633053,0.0
normal_all,outer,core,outer->core,11,17,4,0.23529411764705882,0.0,0.4372373160976031,0.7647058823529411,0.048529411764705876,0.0,0.037324929971988795,0.0
normal_all,outer,core,outer->core,12,17,3,0.29411764705882354,0.0,0.7717436331412898,0.8235294117647058,0.08333333333333333,0.0,0.036414565826330535,0.0
normal_all,outer,core,outer->core,13,17,2,0.23529411764705882,0.0,0.6642111641550714,0.8823529411764706,0.034313725490196074,0.0,0.026610644257703077,0.0
normal_all,outer,core,outer->core,14,17,2,0.11764705882352941,0.0,0.3321055820775357,0.8823529411764706,0.026960784313725488,0.0,0.020168067226890758,0.0
normal_all,outer,core,outer->core,15,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.0196078431372549,0.0,0.011764705882352941,0.0
normal_all,outer,core,outer->core,16,17,3,0.29411764705882354,0.0,0.6859943405700354,0.8235294117647058,0.05,0.0,0.041666666666666664,0.0
normal_all,outer,core,outer->core,17,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.007352941176470588,0.0,0.008403361344537815,0.0
normal_all,outer,core,outer->core,18,17,5,0.4117647058823529,0.0,0.7122871199007256,0.7058823529411765,0.08186274509803922,0.0,0.06568627450980392,0.0
normal_all,outer,core,outer->core,19,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.041176470588235294,0.0,0.03627450980392157,0.0
normal_all,outer,core,outer->core,20,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,outer,core,outer->core,21,17,2,0.11764705882352941,0.0,0.3321055820775357,0.8823529411764706,0.0392156862745098,0.0,0.018207282913165267,0.0
normal_all,outer,core,outer->core,22,17,4,0.23529411764705882,0.0,0.4372373160976031,0.7647058823529411,0.052941176470588235,0.0,0.046638655462184875,0.0
normal_all,outer,core,outer->core,23,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.02892156862745098,0.0,0.03823529411764706,0.0
normal_all,outer,near,outer->near,0,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_all,outer,near,outer->near,1,17,5,0.47058823529411764,0.0,1.0073261052672768,0.7058823529411765,0.037002376708259066,0.0,0.08888888888888889,0.0
normal_all,outer,near,outer->near,2,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.005347593582887701,0.0,0.00980392156862745,0.0
normal_all,outer,near,outer->near,3,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.005347593582887701,0.0,0.008403361344537815,0.0
normal_all,outer,near,outer->near,4,17,4,0.29411764705882354,0.0,0.5878675320972554,0.7647058823529411,0.026587301587301583,0.0,0.04248366013071895,0.0
normal_all,outer,near,outer->near,5,17,9,0.8823529411764706,1.0,0.9275204136012635,0.47058823529411764,0.08121763857057974,0.07142857142857142,0.17254901960784316,0.2
normal_all,outer,near,outer->near,6,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.00326797385620915,0.0,0.014705882352941176,0.0
normal_all,outer,near,outer->near,7,17,7,1.0588235294117647,0.0,1.5600716423971577,0.5882352941176471,0.11844919786096257,0.0,0.15049019607843137,0.0
normal_all,outer,near,outer->near,8,17,4,0.29411764705882354,0.0,0.5878675320972554,0.7647058823529411,0.02859477124183006,0.0,0.055882352941176466,0.0
normal_all,outer,near,outer->near,9,17,7,0.7647058823529411,0.0,1.0914103126634982,0.5882352941176471,0.08584160937102114,0.0,0.11442577030812326,0.0
normal_all,outer,near,outer->near,10,17,8,0.7647058823529411,0.0,1.147247344990711,0.5294117647058824,0.07645785586962058,0.0,0.10406162464985995,0.0
normal_all,outer,near,outer->near,11,17,3,0.17647058823529413,0.0,0.3929526239966879,0.8235294117647058,0.0249554367201426,0.0,0.029971988795518205,0.0
normal_all,outer,near,outer->near,12,17,6,0.35294117647058826,0.0,0.49259218307188896,0.6470588235294118,0.03945123503947034,0.0,0.04890289449112978,0.0
normal_all,outer,near,outer->near,13,17,11,1.0,1.0,1.0,0.35294117647058826,0.10834606569900687,0.09090909090909091,0.12871148459383752,0.14285714285714285
normal_all,outer,near,outer->near,14,17,6,0.4117647058823529,0.0,0.6183469424008423,0.6470588235294118,0.03982471776589423,0.0,0.07030812324929972,0.0
normal_all,outer,near,outer->near,15,17,7,0.5882352941176471,0.0,0.8702602720890289,0.5882352941176471,0.05826967150496563,0.0,0.0911764705882353,0.0
normal_all,outer,near,outer->near,16,17,5,0.35294117647058826,0.0,0.6063390625908325,0.7058823529411765,0.05455818691112809,0.0,0.05252100840336134,0.0
normal_all,outer,near,outer->near,17,17,9,0.5882352941176471,1.0,0.6183469424008423,0.47058823529411764,0.06394194041252865,0.07142857142857142,0.10830999066293184,0.14285714285714285
normal_all,outer,near,outer->near,18,17,9,0.7647058823529411,1.0,0.9034248560828041,0.47058823529411764,0.07479628214922332,0.07142857142857142,0.1360644257703081,0.125
normal_all,outer,near,outer->near,19,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.008403361344537815,0.0,0.011764705882352941,0.0
normal_all,outer,near,outer->near,20,17,2,0.11764705882352941,0.0,0.3321055820775357,0.8823529411764706,0.011229946524064172,0.0,0.021568627450980395,0.0
normal_all,outer,near,outer->near,21,17,3,0.23529411764705882,0.0,0.562295714538387,0.8235294117647058,0.021638655462184877,0.0,0.047058823529411764,0.0
normal_all,outer,near,outer->near,22,17,2,0.11764705882352941,0.0,0.3321055820775357,0.8823529411764706,0.014705882352941176,0.0,0.026470588235294117,0.0
normal_all,outer,near,outer->near,23,17,1,0.058823529411764705,0.0,0.242535625036333,0.9411764705882353,0.011764705882352941,0.0,0.00980392156862745,0.0
normal_pre_outage,core,near,core->near,0,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,core,near,core->near,1,11,1,0.18181818181818182,0.0,0.6030226891555271,0.9090909090909091,0.0053475935828877,0.0,0.0101010101010101,0.0
normal_pre_outage,core,near,core->near,2,11,7,1.4545454545454546,1.0,1.8090680674665816,0.36363636363636365,0.05193883656450502,0.045454545454545456,0.10159423909423909,0.07142857142857142
normal_pre_outage,core,near,core->near,3,11,7,1.0909090909090908,1.0,1.044465935734187,0.36363636363636365,0.04100001429546884,0.037037037037037035,0.08295038295038294,0.07692307692307693
normal_pre_outage,core,near,core->near,4,11,2,0.6363636363636364,0.0,1.5666989036012804,0.8181818181818182,0.027326839826839824,0.0,0.04761904761904762,0.0
normal_pre_outage,core,near,core->near,5,11,5,0.6363636363636364,0.0,0.8090398349558905,0.5454545454545454,0.026264640020620886,0.0,0.04335664335664336,0.0
normal_pre_outage,core,near,core->near,6,11,10,2.909090909090909,2.0,2.4271195048676715,0.09090909090909091,0.11653277258751506,0.09090909090909091,0.20186851918135343,0.14285714285714285
normal_pre_outage,core,near,core->near,7,11,8,1.5454545454545454,2.0,1.4396969378057567,0.2727272727272727,0.058653567911589294,0.0625,0.1343421729785366,0.14285714285714285
normal_pre_outage,core,near,core->near,8,11,6,0.6363636363636364,1.0,0.674199862463242,0.45454545454545453,0.026988602356249416,0.029411764705882353,0.06429555293191656,0.06666666666666667
normal_pre_outage,core,near,core->near,9,11,6,0.9090909090909091,1.0,0.9438798074485388,0.45454545454545453,0.03833741078323122,0.041666666666666664,0.07552530654134931,0.06666666666666667
normal_pre_outage,core,near,core->near,10,11,8,1.9090909090909092,2.0,1.7002673586554238,0.2727272727272727,0.08091049869124735,0.07407407407407407,0.16762959262959265,0.2
normal_pre_outage,core,near,core->near,11,11,6,1.3636363636363635,1.0,1.747725795010606,0.45454545454545453,0.05083143837013806,0.029411764705882353,0.1439702454408337,0.1
normal_pre_outage,core,near,core->near,12,11,5,0.6363636363636364,0.0,0.9244162777371755,0.5454545454545454,0.02272249809014515,0.0,0.05324120324120323,0.0
normal_pre_outage,core,near,core->near,13,11,4,0.6363636363636364,0.0,1.0269106361049412,0.6363636363636364,0.02357997394762101,0.0,0.050824175824175824,0.0
normal_pre_outage,core,near,core->near,14,11,10,1.6363636363636365,1.0,1.3618169680781094,0.09090909090909091,0.06933232322867842,0.041666666666666664,0.12826163735254642,0.09090909090909091
normal_pre_outage,core,near,core->near,15,11,8,1.8181818181818181,2.0,1.6011359603844901,0.2727272727272727,0.07286671498956893,0.0625,0.14825729825729825,0.15384615384615385
normal_pre_outage,core,near,core->near,16,11,4,0.5454545454545454,0.0,0.9341987329938276,0.6363636363636364,0.018378462496109554,0.0,0.0476001271455817,0.0
normal_pre_outage,core,near,core->near,17,11,6,0.6363636363636364,1.0,0.6741998624632421,0.45454545454545453,0.027163366936094203,0.03333333333333333,0.04772500227045681,0.07142857142857142
normal_pre_outage,core,near,core->near,18,11,9,2.8181818181818183,3.0,1.8877596148970779,0.18181818181818182,0.11079451079978804,0.10526315789473684,0.22771470953289133,0.23076923076923078
normal_pre_outage,core,near,core->near,19,11,3,0.36363636363636365,0.0,0.674199862463242,0.7272727272727273,0.01577729044834308,0.0,0.031662781662781664,0.0
normal_pre_outage,core,near,core->near,20,11,1,0.09090909090909091,0.0,0.30151134457776363,0.9090909090909091,0.004329004329004329,0.0,0.008264462809917356,0.0
normal_pre_outage,core,near,core->near,21,11,2,0.2727272727272727,0.0,0.6466697906828633,0.8181818181818182,0.008901515151515152,0.0,0.018939393939393936,0.0
normal_pre_outage,core,near,core->near,22,11,8,1.7272727272727273,1.0,1.8488325554743505,0.2727272727272727,0.06294844242705205,0.045454545454545456,0.1197027255041609,0.07692307692307693
normal_pre_outage,core,near,core->near,23,11,4,0.9090909090909091,0.0,1.4459976109624424,0.6363636363636364,0.03907368216578743,0.0,0.06969696969696969,0.0
normal_pre_outage,core,outer,core->outer,0,11,1,0.09090909090909091,0.0,0.30151134457776363,0.9090909090909091,0.009090909090909092,0.0,0.008264462809917356,0.0
normal_pre_outage,core,outer,core->outer,1,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,core,outer,core->outer,2,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,core,outer,core->outer,3,11,3,0.36363636363636365,0.0,0.674199862463242,0.7272727272727273,0.052380952380952375,0.0,0.02654012654012654,0.0
normal_pre_outage,core,outer,core->outer,4,11,1,0.09090909090909091,0.0,0.30151134457776363,0.9090909090909091,0.009090909090909092,0.0,0.006493506493506493,0.0
normal_pre_outage,core,outer,core->outer,5,11,3,0.2727272727272727,0.0,0.46709936649691375,0.7272727272727273,0.06363636363636363,0.0,0.019114219114219115,0.0
normal_pre_outage,core,outer,core->outer,6,11,4,0.9090909090909091,0.0,1.300349603340998,0.6363636363636364,0.1924242424242424,0.0,0.06729936729936731,0.0
normal_pre_outage,core,outer,core->outer,7,11,6,0.7272727272727273,1.0,0.7862453931068965,0.45454545454545453,0.12965367965367966,0.1,0.07049162958253867,0.07692307692307693
normal_pre_outage,core,outer,core->outer,8,11,6,0.5454545454545454,1.0,0.5222329678670935,0.45454545454545453,0.11363636363636366,0.1,0.05475963430508886,0.06666666666666667
normal_pre_outage,core,outer,core->outer,9,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,core,outer,core->outer,10,11,2,0.2727272727272727,0.0,0.6466697906828632,0.8181818181818182,0.04112554112554112,0.0,0.02534965034965035,0.0
normal_pre_outage,core,outer,core->outer,11,11,4,0.36363636363636365,0.0,0.504524979109513,0.6363636363636364,0.08787878787878788,0.0,0.030522418757712878,0.0
normal_pre_outage,core,outer,core->outer,12,11,3,0.2727272727272727,0.0,0.46709936649691375,0.7272727272727273,0.05606060606060606,0.0,0.04285714285714286,0.0
normal_pre_outage,core,outer,core->outer,13,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.022727272727272728,0.0,0.007575757575757575,0.0
normal_pre_outage,core,outer,core->outer,14,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.022727272727272728,0.0,0.006060606060606061,0.0
normal_pre_outage,core,outer,core->outer,15,11,3,0.2727272727272727,0.0,0.46709936649691375,0.7272727272727273,0.05454545454545454,0.0,0.023737373737373734,0.0
normal_pre_outage,core,outer,core->outer,16,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,core,outer,core->outer,17,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.0303030303030303,0.0,0.006493506493506493,0.0
normal_pre_outage,core,outer,core->outer,18,11,1,0.09090909090909091,0.0,0.30151134457776363,0.9090909090909091,0.01515151515151515,0.0,0.009090909090909092,0.0
normal_pre_outage,core,outer,core->outer,19,11,2,0.2727272727272727,0.0,0.6466697906828633,0.8181818181818182,0.04329004329004329,0.0,0.025252525252525252,0.0
normal_pre_outage,core,outer,core->outer,20,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,core,outer,core->outer,21,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,core,outer,core->outer,22,11,2,0.18181818181818182,0.0,0.4045199174779452,0.8181818181818182,0.04329004329004329,0.0,0.011742424242424242,0.0
normal_pre_outage,core,outer,core->outer,23,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.012987012987012986,0.0,0.0101010101010101,0.0
normal_pre_outage,near,core,near->core,0,11,3,0.7272727272727273,0.0,1.348399724926484,0.7272727272727273,0.025348725348725346,0.0,0.024850149850149852,0.0
normal_pre_outage,near,core,near->core,1,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
