evaluation_id,evaluation_type,predictor_method,rounding_method,task_key,n_scored_rows,actual_total,predicted_total,sse_float,sse_rounded,mse_rounded,mae_rounded,mean_bias_rounded,zero_true_rate,zero_prediction_rate
fold_01,rolling_7d,pair_hour_circular_cv,paired,core->near,168,187.0,189.0,345.36958333333337,330.0,1.9642857142857142,1.0357142857142858,0.011904761904761904,0.5238095238095238,0.08333333333333333
fold_01,rolling_7d,pair_hour_circular_cv,paired,core->outer,168,35.0,14.0,42.916296296296295,53.0,0.31547619047619047,0.23214285714285715,-0.125,0.8452380952380952,0.9166666666666666
fold_01,rolling_7d,pair_hour_circular_cv,paired,near->core,168,180.0,196.0,279.2489351851852,308.0,1.8333333333333333,1.0357142857142858,0.09523809523809523,0.4583333333333333,0.041666666666666664
fold_01,rolling_7d,pair_hour_circular_cv,paired,near->outer,168,59.0,56.0,114.42587962962965,151.0,0.8988095238095238,0.5059523809523809,-0.017857142857142856,0.7916666666666666,0.6666666666666666
fold_01,rolling_7d,pair_hour_circular_cv,paired,outer->core,168,33.0,0.0,43.81754629629629,51.0,0.30357142857142855,0.19642857142857142,-0.19642857142857142,0.8571428571428571,1.0
fold_01,rolling_7d,pair_hour_circular_cv,paired,outer->near,168,65.0,105.0,87.0675,114.0,0.6785714285714286,0.5714285714285714,0.23809523809523808,0.7261904761904762,0.375
fold_01,rolling_7d,pair_hour_circular_scale_cv,independent,core->near,168,187.0,168.0,352.0863625,375.0,2.232142857142857,1.0892857142857142,-0.1130952380952381,0.5238095238095238,0.125
fold_01,rolling_7d,pair_hour_circular_scale_cv,independent,core->outer,168,35.0,14.0,43.1867,45.0,0.26785714285714285,0.20833333333333334,-0.125,0.8452380952380952,0.9166666666666666
fold_01,rolling_7d,pair_hour_circular_scale_cv,independent,near->core,168,180.0,168.0,279.21713750000004,302.0,1.7976190476190477,0.9761904761904762,-0.07142857142857142,0.4583333333333333,0.08333333333333333
fold_01,rolling_7d,pair_hour_circular_scale_cv,independent,near->outer,168,59.0,21.0,115.0934625,126.0,0.75,0.38095238095238093,-0.2261904761904762,0.7916666666666666,0.875
fold_01,rolling_7d,pair_hour_circular_scale_cv,independent,outer->core,168,33.0,0.0,43.967712500000005,51.0,0.30357142857142855,0.19642857142857142,-0.19642857142857142,0.8571428571428571,1.0
fold_01,rolling_7d,pair_hour_circular_scale_cv,independent,outer->near,168,65.0,49.0,86.68867499999999,104.0,0.6190476190476191,0.4642857142857143,-0.09523809523809523,0.7261904761904762,0.7083333333333334
fold_01,rolling_7d,pair_hour_circular_scale_cv,paired,core->near,168,187.0,154.0,409.36484128943755,401.0,2.386904761904762,1.125,-0.19642857142857142,0.5238095238095238,0.08333333333333333
fold_01,rolling_7d,pair_hour_circular_scale_cv,paired,core->outer,168,35.0,7.0,46.1374282731291,50.0,0.2976190476190476,0.21428571428571427,-0.16666666666666666,0.8452380952380952,0.9583333333333334
fold_01,rolling_7d,pair_hour_circular_scale_cv,paired,near->core,168,180.0,168.0,298.8776059137327,294.0,1.75,0.9880952380952381,-0.07142857142857142,0.4583333333333333,0.0
fold_01,rolling_7d,pair_hour_circular_scale_cv,paired,near->outer,168,59.0,0.0,120.47987326627039,145.0,0.8630952380952381,0.35119047619047616,-0.35119047619047616,0.7916666666666666,1.0
fold_01,rolling_7d,pair_hour_circular_scale_cv,paired,outer->core,168,33.0,0.0,44.594588812680996,51.0,0.30357142857142855,0.19642857142857142,-0.19642857142857142,0.8571428571428571,1.0
fold_01,rolling_7d,pair_hour_circular_scale_cv,paired,outer->near,168,65.0,56.0,89.20923086419754,107.0,0.6369047619047619,0.48214285714285715,-0.05357142857142857,0.7261904761904762,0.6666666666666666
fold_01,rolling_7d,present_shrunk20,independent,core->near,168,187.0,196.0,327.5056693203877,353.0,2.1011904761904763,1.0654761904761905,0.05357142857142857,0.5238095238095238,0.20833333333333334
fold_01,rolling_7d,present_shrunk20,independent,core->outer,168,35.0,21.0,43.622132563251164,52.0,0.30952380952380953,0.25,-0.08333333333333333,0.8452380952380952,0.875
fold_01,rolling_7d,present_shrunk20,independent,near->core,168,180.0,182.0,297.5838006240241,316.0,1.880952380952381,1.0238095238095237,0.011904761904761904,0.4583333333333333,0.125
fold_01,rolling_7d,present_shrunk20,independent,near->outer,168,59.0,49.0,120.01227782024247,124.0,0.7380952380952381,0.42857142857142855,-0.05952380952380952,0.7916666666666666,0.7083333333333334
fold_01,rolling_7d,present_shrunk20,independent,outer->core,168,33.0,7.0,45.94060496378829,52.0,0.30952380952380953,0.21428571428571427,-0.15476190476190477,0.8571428571428571,0.9583333333333334
fold_01,rolling_7d,present_shrunk20,independent,outer->near,168,65.0,56.0,89.2422410876962,103.0,0.6130952380952381,0.44642857142857145,-0.05357142857142857,0.7261904761904762,0.6666666666666666
fold_01,rolling_7d,present_shrunk20,paired,core->near,168,187.0,210.0,327.5056693203877,345.0,2.0535714285714284,1.0773809523809523,0.13690476190476192,0.5238095238095238,0.16666666666666666
fold_01,rolling_7d,present_shrunk20,paired,core->outer,168,35.0,7.0,43.622132563251164,50.0,0.2976190476190476,0.21428571428571427,-0.16666666666666666,0.8452380952380952,0.9583333333333334
fold_01,rolling_7d,present_shrunk20,paired,near->core,168,180.0,196.0,297.5838006240241,336.0,2.0,1.0714285714285714,0.09523809523809523,0.4583333333333333,0.125
