evaluation_id,evaluation_type,predictor_method,rounding_method,n_prediction_rows,n_scored_rows,sse_float,sse_rounded,mse_rounded,mae_rounded,mean_bias_rounded,actual_total_scored,predicted_total_scored,constraint_adjustment_count,max_constraint_adjustment,core_to_near_sse,core_to_outer_sse,near_to_core_sse,near_to_outer_sse,outer_to_core_sse,outer_to_near_sse
fold_04,rolling_7d,present_shrunk20_scale_cv,independent,1008,1008,827.9786196965397,907.0,0.8998015873015873,0.5307539682539683,-0.09226190476190477,541.0,448.0,0,0.0,367.0,33.0,254.0,95.0,50.0,108.0
fold_04,rolling_7d,present_shrunk20_scale_cv,paired,1008,1008,859.4475770452666,943.0,0.935515873015873,0.5307539682539683,-0.16170634920634921,541.0,378.0,0,0.0,382.0,44.0,258.0,93.0,50.0,116.0
fold_05,rolling_7d,pair_hour_circular_cv,independent,1008,1008,849.951262679628,902.0,0.8948412698412699,0.5575396825396826,-0.06944444444444445,574.0,504.0,0,0.0,322.0,45.0,262.0,104.0,48.0,121.0
fold_05,rolling_7d,pair_hour_circular_cv,paired,1008,1008,849.951262679628,897.0,0.8898809523809523,0.5763888888888888,-0.020833333333333332,574.0,553.0,0,0.0,321.0,45.0,257.0,105.0,49.0,120.0
fold_05,rolling_7d,pair_hour_circular_scale_cv,independent,1008,1008,848.6327574889053,897.0,0.8898809523809523,0.5625,-0.034722222222222224,574.0,539.0,0,0.0,326.0,45.0,259.0,104.0,48.0,115.0
fold_05,rolling_7d,pair_hour_circular_scale_cv,paired,1008,1008,860.3551106825867,903.0,0.8958333333333334,0.5625,-0.0763888888888889,574.0,497.0,0,0.0,327.0,52.0,252.0,104.0,48.0,120.0
fold_05,rolling_7d,pair_hour_direction_scale_cv,independent,1008,1008,863.4423238624755,927.0,0.9196428571428571,0.5426587301587301,-0.11805555555555555,574.0,455.0,0,0.0,349.0,45.0,270.0,99.0,48.0,116.0
fold_05,rolling_7d,pair_hour_direction_scale_cv,paired,1008,1008,868.5686240600762,983.0,0.9751984126984127,0.558531746031746,-0.14583333333333334,574.0,427.0,0,0.0,353.0,53.0,283.0,120.0,49.0,125.0
fold_05,rolling_7d,pair_hour_fixed085,independent,1008,1008,856.9565870667793,938.0,0.9305555555555556,0.5277777777777778,-0.18055555555555555,574.0,392.0,0,0.0,344.0,45.0,285.0,103.0,48.0,113.0
fold_05,rolling_7d,pair_hour_fixed085,paired,1008,1008,856.9565870667793,959.0,0.9513888888888888,0.5565476190476191,-0.11805555555555555,574.0,455.0,0,0.0,360.0,53.0,275.0,102.0,49.0,120.0
fold_05,rolling_7d,pair_hour_hier_tau_cv,independent,1008,1008,850.9653630105058,924.0,0.9166666666666666,0.5476190476190477,-0.1388888888888889,574.0,434.0,0,0.0,349.0,42.0,273.0,99.0,48.0,113.0
fold_05,rolling_7d,pair_hour_hier_tau_cv,paired,1008,1008,838.174152020021,911.0,0.9037698412698413,0.5922619047619048,-0.006944444444444444,574.0,567.0,0,0.0,315.0,52.0,268.0,102.0,48.0,126.0
fold_05,rolling_7d,pair_hour_hier_tau_scale_cv,independent,1008,1008,850.3355229026024,912.0,0.9047619047619048,0.5337301587301587,-0.16666666666666666,574.0,406.0,0,0.0,330.0,42.0,268.0,99.0,48.0,125.0
fold_05,rolling_7d,pair_hour_hier_tau_scale_cv,paired,1008,1008,839.1331272603263,896.0,0.8888888888888888,0.5674603174603174,-0.041666666666666664,574.0,532.0,0,0.0,309.0,52.0,268.0,102.0,49.0,116.0
fold_05,rolling_7d,pair_hour_mean,independent,1008,1008,852.7354184277261,946.0,0.9384920634920635,0.5476190476190477,-0.09722222222222222,574.0,476.0,0,0.0,355.0,45.0,282.0,103.0,48.0,113.0
fold_05,rolling_7d,pair_hour_mean,paired,1008,1008,852.7354184277261,972.0,0.9642857142857143,0.5813492063492064,-0.041666666666666664,574.0,532.0,0,0.0,362.0,53.0,283.0,102.0,56.0,116.0
fold_05,rolling_7d,pair_recent14_fixed085,independent,1008,1008,856.9565870667793,938.0,0.9305555555555556,0.5277777777777778,-0.18055555555555555,574.0,392.0,0,0.0,344.0,45.0,285.0,103.0,48.0,113.0
fold_05,rolling_7d,pair_recent14_fixed085,paired,1008,1008,856.9565870667793,959.0,0.9513888888888888,0.5565476190476191,-0.11805555555555555,574.0,455.0,0,0.0,360.0,53.0,275.0,102.0,49.0,120.0
fold_05,rolling_7d,pair_recent14_hour,independent,1008,1008,852.7354184277261,946.0,0.9384920634920635,0.5476190476190477,-0.09722222222222222,574.0,476.0,0,0.0,355.0,45.0,282.0,103.0,48.0,113.0
fold_05,rolling_7d,pair_recent14_hour,paired,1008,1008,852.7354184277261,972.0,0.9642857142857143,0.5813492063492064,-0.041666666666666664,574.0,532.0,0,0.0,362.0,53.0,283.0,102.0,56.0,116.0
fold_05,rolling_7d,present_shrunk20,independent,1008,1008,845.5467034362858,918.0,0.9107142857142857,0.5476190476190477,-0.09722222222222222,574.0,476.0,0,0.0,343.0,45.0,259.0,103.0,48.0,120.0
fold_05,rolling_7d,present_shrunk20,paired,1008,1008,845.5467034362858,940.0,0.9325396825396826,0.5813492063492064,-0.027777777777777776,574.0,546.0,0,0.0,344.0,53.0,271.0,102.0,49.0,121.0
fold_05,rolling_7d,present_shrunk20_direction_scale_cv,independent,1008,1008,862.4255167365321,936.0,0.9285714285714286,0.5357142857142857,-0.1527777777777778,574.0,420.0,0,0.0,349.0,45.0,270.0,99.0,48.0,125.0
fold_05,rolling_7d,present_shrunk20_direction_scale_cv,paired,1008,1008,867.0236491751159,949.0,0.941468253968254,0.5565476190476191,-0.10416666666666667,574.0,469.0,0,0.0,353.0,46.0,270.0,111.0,48.0,121.0
fold_05,rolling_7d,present_shrunk20_scale_cv,independent,1008,1008,849.0333064743087,934.0,0.9265873015873016,0.5396825396825397,-0.1388888888888889,574.0,434.0,0,0.0,353.0,45.0,272.0,103.0,48.0,113.0
fold_05,rolling_7d,present_shrunk20_scale_cv,paired,1008,1008,864.5107376497423,937.0,0.9295634920634921,0.5406746031746031,-0.1597222222222222,574.0,413.0,0,0.0,353.0,46.0,265.0,99.0,49.0,125.0
fold_06,rolling_7d,pair_hour_circular_cv,independent,1008,1008,785.0217261904762,850.0,0.8432539682539683,0.5476190476190477,-0.06349206349206349,554.0,490.0,0,0.0,292.0,49.0,237.0,99.0,51.0,122.0
fold_06,rolling_7d,pair_hour_circular_cv,paired,1008,1008,785.0217261904762,895.0,0.8878968253968254,0.5863095238095238,-0.000992063492063492,554.0,553.0,0,0.0,304.0,49.0,249.0,120.0,52.0,121.0
fold_06,rolling_7d,pair_hour_circular_scale_cv,independent,1008,1008,786.046578125,843.0,0.8363095238095238,0.5545634920634921,-0.028769841269841268,554.0,525.0,0,0.0,287.0,49.0,235.0,104.0,51.0,117.0
fold_06,rolling_7d,pair_hour_circular_scale_cv,paired,1008,1008,842.4499790711346,909.0,0.9017857142857143,0.5724206349206349,-0.11210317460317461,554.0,441.0,0,0.0,325.0,49.0,241.0,111.0,51.0,132.0
fold_06,rolling_7d,pair_hour_direction_scale_cv,independent,1008,1008,800.43189903148,887.0,0.8799603174603174,0.5347222222222222,-0.09821428571428571,554.0,455.0,0,0.0,311.0,49.0,258.0,95.0,51.0,123.0
fold_06,rolling_7d,pair_hour_direction_scale_cv,paired,1008,1008,798.0265224528382,882.0,0.875,0.5416666666666666,-0.11904761904761904,554.0,434.0,0,0.0,304.0,54.0,238.0,111.0,52.0,123.0
fold_06,rolling_7d,pair_hour_fixed085,independent,1008,1008,790.822386904762,884.0,0.876984126984127,0.5198412698412699,-0.16071428571428573,554.0,392.0,0,0.0,311.0,49.0,258.0,99.0,51.0,116.0
fold_06,rolling_7d,pair_hour_fixed085,paired,1008,1008,790.822386904762,859.0,0.8521825396825397,0.5327380952380952,-0.11210317460317461,554.0,441.0,0,0.0,295.0,54.0,240.0,95.0,52.0,123.0
fold_06,rolling_7d,pair_hour_hier_tau_cv,independent,1008,1008,809.751293199036,909.0,0.9017857142857143,0.5406746031746031,-0.18154761904761904,554.0,371.0,0,0.0,325.0,53.0,241.0,117.0,51.0,122.0
fold_06,rolling_7d,pair_hour_hier_tau_cv,paired,1008,1008,775.2428877863429,886.0,0.878968253968254,0.5912698412698413,0.01984126984126984,554.0,574.0,0,0.0,297.0,54.0,259.0,98.0,51.0,127.0
fold_06,rolling_7d,pair_hour_hier_tau_scale_cv,independent,1008,1008,782.128737157077,844.0,0.8373015873015873,0.5238095238095238,-0.11904761904761904,554.0,434.0,0,0.0,302.0,46.0,234.0,95.0,51.0,116.0
fold_06,rolling_7d,pair_hour_hier_tau_scale_cv,paired,1008,1008,825.1239347206053,893.0,0.8859126984126984,0.5466269841269841,-0.15376984126984128,554.0,399.0,0,0.0,325.0,46.0,241.0,106.0,51.0,124.0
fold_06,rolling_7d,pair_hour_mean,independent,1008,1008,794.5833333333333,851.0,0.8442460317460317,0.5287698412698413,-0.07043650793650794,554.0,483.0,0,0.0,298.0,49.0,238.0,99.0,51.0,116.0
fold_06,rolling_7d,pair_hour_mean,paired,1008,1008,794.5833333333333,892.0,0.8849206349206349,0.5654761904761905,-0.007936507936507936,554.0,546.0,0,0.0,306.0,54.0,263.0,98.0,52.0,119.0
fold_06,rolling_7d,pair_recent14_fixed085,independent,1008,1008,789.7134039518173,876.0,0.8690476190476191,0.5138888888888888,-0.16071428571428573,554.0,392.0,0,0.0,303.0,49.0,259.0,98.0,51.0,116.0
fold_06,rolling_7d,pair_recent14_fixed085,paired,1008,1008,789.7134039518173,888.0,0.8809523809523809,0.5456349206349206,-0.10515873015873016,554.0,448.0,0,0.0,311.0,54.0,250.0,98.0,52.0,123.0
fold_06,rolling_7d,pair_recent14_hour,independent,1008,1008,790.4520287404903,855.0,0.8482142857142857,0.5327380952380952,-0.07043650793650794,554.0,483.0,0,0.0,289.0,49.0,250.0,100.0,51.0,116.0
fold_06,rolling_7d,pair_recent14_hour,paired,1008,1008,790.4520287404903,892.0,0.8849206349206349,0.5615079365079365,-0.021825396825396824,554.0,532.0,0,0.0,308.0,49.0,263.0,98.0,52.0,122.0
fold_06,rolling_7d,present_shrunk20,independent,1008,1008,786.0568446031051,859.0,0.8521825396825397,0.5347222222222222,-0.07043650793650794,554.0,483.0,0,0.0,306.0,49.0,238.0,99.0,51.0,116.0
fold_06,rolling_7d,present_shrunk20,paired,1008,1008,786.0568446031051,887.0,0.8799603174603174,0.5684523809523809,-0.000992063492063492,554.0,553.0,0,0.0,306.0,54.0,258.0,98.0,52.0,119.0
fold_06,rolling_7d,present_shrunk20_direction_scale_cv,independent,1008,1008,797.3162632504334,886.0,0.878968253968254,0.5277777777777778,-0.11904761904761904,554.0,434.0,0,0.0,311.0,49.0,258.0,95.0,51.0,122.0
fold_06,rolling_7d,present_shrunk20_direction_scale_cv,paired,1008,1008,798.8328082736456,898.0,0.8908730158730159,0.5396825396825397,-0.11904761904761904,554.0,434.0,0,0.0,304.0,49.0,263.0,107.0,51.0,124.0
fold_06,rolling_7d,present_shrunk20_scale_cv,independent,1008,1008,783.9715958206923,846.0,0.8392857142857143,0.5218253968253969,-0.10515873015873016,554.0,448.0,0,0.0,288.0,49.0,242.0,100.0,51.0,116.0
fold_06,rolling_7d,present_shrunk20_scale_cv,paired,1008,1008,793.9040279987466,865.0,0.8581349206349206,0.5267857142857143,-0.13988095238095238,554.0,413.0,0,0.0,304.0,49.0,242.0,95.0,52.0,123.0
fold_07,rolling_7d,pair_hour_circular_cv,independent,1008,1008,773.830546875,853.0,0.8462301587301587,0.5525793650793651,-0.0625,560.0,497.0,0,0.0,290.0,55.0,249.0,88.0,48.0,123.0
fold_07,rolling_7d,pair_hour_circular_cv,paired,1008,1008,773.830546875,866.0,0.8591269841269841,0.5813492063492064,0.0,560.0,560.0,0,0.0,299.0,55.0,251.0,99.0,48.0,114.0
fold_07,rolling_7d,pair_hour_circular_scale_cv,independent,1008,1008,774.0656623046875,855.0,0.8482142857142857,0.564484126984127,-0.020833333333333332,560.0,539.0,0,0.0,301.0,55.0,249.0,88.0,49.0,113.0
fold_07,rolling_7d,pair_hour_circular_scale_cv,paired,1008,1008,781.0870554687499,853.0,0.8462301587301587,0.560515873015873,-0.04861111111111111,560.0,511.0,0,0.0,298.0,58.0,246.0,87.0,48.0,116.0
fold_07,rolling_7d,pair_hour_direction_scale_cv,independent,1008,1008,780.6584297337172,870.0,0.8630952380952381,0.5119047619047619,-0.1527777777777778,560.0,406.0,0,0.0,335.0,55.0,241.0,85.0,48.0,106.0
fold_07,rolling_7d,pair_hour_direction_scale_cv,paired,1008,1008,787.899634512409,848.0,0.8412698412698413,0.5277777777777778,-0.125,560.0,434.0,0,0.0,300.0,55.0,250.0,85.0,49.0,109.0
fold_07,rolling_7d,pair_hour_fixed085,independent,1008,1008,783.5852928819445,864.0,0.8571428571428571,0.5059523809523809,-0.18055555555555555,560.0,378.0,0,0.0,318.0,55.0,254.0,88.0,48.0,101.0
fold_07,rolling_7d,pair_hour_fixed085,paired,1008,1008,783.5852928819445,854.0,0.8472222222222222,0.5337301587301587,-0.1111111111111111,560.0,448.0,0,0.0,300.0,58.0,253.0,85.0,49.0,109.0
fold_07,rolling_7d,pair_hour_hier_tau_cv,independent,1008,1008,791.2002774748335,888.0,0.8809523809523809,0.5376984126984127,-0.18055555555555555,560.0,378.0,0,0.0,325.0,61.0,255.0,85.0,48.0,114.0
fold_07,rolling_7d,pair_hour_hier_tau_cv,paired,1008,1008,761.3131094138745,866.0,0.8591269841269841,0.5892857142857143,0.013888888888888888,560.0,574.0,0,0.0,295.0,58.0,254.0,90.0,48.0,121.0
fold_07,rolling_7d,pair_hour_hier_tau_scale_cv,independent,1008,1008,769.8423141062586,857.0,0.8501984126984127,0.5287698412698413,-0.13194444444444445,560.0,427.0,0,0.0,308.0,54.0,253.0,88.0,48.0,106.0
fold_07,rolling_7d,pair_hour_hier_tau_scale_cv,paired,1008,1008,775.3467501610726,838.0,0.8313492063492064,0.5357142857142857,-0.09722222222222222,560.0,462.0,0,0.0,294.0,55.0,246.0,85.0,49.0,109.0
fold_07,rolling_7d,pair_hour_mean,independent,1008,1008,785.5071527777777,879.0,0.8720238095238095,0.5347222222222222,-0.0763888888888889,560.0,483.0,0,0.0,333.0,55.0,245.0,92.0,52.0,102.0
fold_07,rolling_7d,pair_hour_mean,paired,1008,1008,785.5071527777777,880.0,0.873015873015873,0.5615079365079365,-0.013888888888888888,560.0,546.0,0,0.0,308.0,55.0,269.0,91.0,49.0,108.0
fold_07,rolling_7d,pair_recent14_fixed085,independent,1008,1008,778.9812621513101,884.0,0.876984126984127,0.5158730158730159,-0.18055555555555555,560.0,378.0,0,0.0,318.0,55.0,268.0,88.0,49.0,106.0
fold_07,rolling_7d,pair_recent14_fixed085,paired,1008,1008,778.9812621513101,847.0,0.8402777777777778,0.5287698412698413,-0.10416666666666667,560.0,455.0,0,0.0,288.0,55.0,266.0,86.0,56.0,96.0
fold_07,rolling_7d,pair_recent14_hour,independent,1008,1008,777.5327557058326,845.0,0.8382936507936508,0.5347222222222222,-0.0763888888888889,560.0,483.0,0,0.0,287.0,55.0,261.0,88.0,52.0,102.0
fold_07,rolling_7d,pair_recent14_hour,paired,1008,1008,777.5327557058326,869.0,0.8621031746031746,0.564484126984127,-0.006944444444444444,560.0,553.0,0,0.0,286.0,55.0,282.0,92.0,57.0,97.0
fold_07,rolling_7d,present_shrunk20,independent,1008,1008,776.4984647277709,844.0,0.8373015873015873,0.5317460317460317,-0.06944444444444445,560.0,490.0,0,0.0,295.0,55.0,248.0,92.0,52.0,102.0
fold_07,rolling_7d,present_shrunk20,paired,1008,1008,776.4984647277709,886.0,0.878968253968254,0.5753968253968254,0.0,560.0,560.0,0,0.0,307.0,58.0,264.0,92.0,49.0,116.0
fold_07,rolling_7d,present_shrunk20_direction_scale_cv,independent,1008,1008,780.843636611206,868.0,0.8611111111111112,0.5158730158730159,-0.1388888888888889,560.0,420.0,0,0.0,335.0,55.0,241.0,88.0,48.0,101.0
fold_07,rolling_7d,present_shrunk20_direction_scale_cv,paired,1008,1008,784.4194816426382,847.0,0.8402777777777778,0.5287698412698413,-0.13194444444444445,560.0,427.0,0,0.0,300.0,55.0,248.0,85.0,48.0,111.0
fold_07,rolling_7d,present_shrunk20_scale_cv,independent,1008,1008,775.5695117089056,859.0,0.8521825396825397,0.5109126984126984,-0.1597222222222222,560.0,399.0,0,0.0,313.0,55.0,254.0,88.0,48.0,101.0
fold_07,rolling_7d,present_shrunk20_scale_cv,paired,1008,1008,786.7025823669487,837.0,0.8303571428571429,0.5208333333333334,-0.13194444444444445,560.0,427.0,0,0.0,291.0,55.0,250.0,85.0,48.0,108.0
fold_08,rolling_7d,pair_hour_circular_cv,independent,1008,1002,824.2534939987024,897.0,0.8952095808383234,0.5399201596806387,-0.07684630738522955,558.0,481.0,0,0.0,304.0,55.0,309.0,78.0,46.0,105.0
fold_08,rolling_7d,pair_hour_circular_cv,paired,1008,1002,824.2534939987024,919.0,0.9171656686626747,0.5778443113772455,-0.006986027944111776,558.0,551.0,0,0.0,311.0,55.0,302.0,95.0,46.0,110.0
fold_08,rolling_7d,pair_hour_circular_scale_cv,independent,1008,1002,825.2104973541577,906.0,0.9041916167664671,0.5568862275449101,-0.041916167664670656,558.0,516.0,0,0.0,303.0,55.0,309.0,78.0,46.0,115.0
fold_08,rolling_7d,pair_hour_circular_scale_cv,paired,1008,1002,830.2378669036548,899.0,0.8972055888223552,0.5598802395209581,-0.03493013972055888,558.0,523.0,0,0.0,304.0,55.0,301.0,83.0,46.0,110.0
fold_08,rolling_7d,pair_hour_direction_scale_cv,independent,1008,1002,832.8574131493018,897.0,0.8952095808383234,0.5099800399201597,-0.16067864271457086,558.0,397.0,0,0.0,310.0,55.0,310.0,79.0,46.0,97.0
fold_08,rolling_7d,pair_hour_direction_scale_cv,paired,1008,1002,839.0843403105772,904.0,0.9021956087824351,0.530938123752495,-0.12574850299401197,558.0,432.0,0,0.0,313.0,55.0,305.0,79.0,47.0,105.0
fold_08,rolling_7d,pair_hour_fixed085,independent,1008,1002,835.4857031250001,888.0,0.8862275449101796,0.5049900199600799,-0.1536926147704591,558.0,404.0,0,0.0,301.0,55.0,309.0,80.0,46.0,97.0
fold_08,rolling_7d,pair_hour_fixed085,paired,1008,1002,835.4857031250001,905.0,0.9031936127744511,0.5339321357285429,-0.10479041916167664,558.0,453.0,0,0.0,303.0,56.0,310.0,84.0,47.0,105.0
fold_08,rolling_7d,pair_hour_hier_tau_cv,independent,1008,1002,820.2246795954195,892.0,0.8902195608782435,0.5389221556886228,-0.09780439121756487,558.0,460.0,0,0.0,310.0,54.0,306.0,79.0,46.0,97.0
fold_08,rolling_7d,pair_hour_hier_tau_cv,paired,1008,1002,814.4286914212644,917.0,0.9151696606786427,0.5838323353293413,0.012974051896207584,558.0,571.0,0,0.0,308.0,56.0,302.0,85.0,46.0,120.0
fold_08,rolling_7d,pair_hour_hier_tau_scale_cv,independent,1008,1002,821.2616424956266,880.0,0.8782435129740519,0.5229540918163673,-0.12574850299401197,558.0,432.0,0,0.0,304.0,54.0,300.0,79.0,46.0,97.0
fold_08,rolling_7d,pair_hour_hier_tau_scale_cv,paired,1008,1002,826.8531805655115,891.0,0.8892215568862275,0.5399201596806387,-0.09081836327345309,558.0,467.0,0,0.0,298.0,55.0,301.0,79.0,46.0,112.0
fold_08,rolling_7d,pair_hour_mean,independent,1008,1002,839.5429282006921,927.0,0.9251497005988024,0.5379241516966068,-0.07085828343313373,558.0,487.0,0,0.0,329.0,55.0,314.0,81.0,50.0,98.0
fold_08,rolling_7d,pair_hour_mean,paired,1008,1002,839.5429282006921,945.0,0.9431137724550899,0.5698602794411177,-0.000998003992015968,558.0,557.0,0,0.0,328.0,55.0,323.0,85.0,47.0,107.0
fold_08,rolling_7d,pair_recent14_fixed085,independent,1008,1002,828.4753634826711,894.0,0.8922155688622755,0.49700598802395207,-0.19560878243512975,558.0,362.0,0,0.0,310.0,55.0,307.0,79.0,46.0,97.0
fold_08,rolling_7d,pair_recent14_fixed085,paired,1008,1002,828.4753634826711,910.0,0.908183632734531,0.5349301397205589,-0.11177644710578842,558.0,446.0,0,0.0,303.0,55.0,314.0,83.0,54.0,101.0
fold_08,rolling_7d,pair_recent14_hour,independent,1008,1002,825.8689771766697,911.0,0.909181636726547,0.5299401197604791,-0.09081836327345309,558.0,467.0,0,0.0,305.0,55.0,323.0,80.0,50.0,98.0
fold_08,rolling_7d,pair_recent14_hour,paired,1008,1002,825.8689771766697,940.0,0.93812375249501,0.562874251497006,-0.041916167664670656,558.0,516.0,0,0.0,308.0,55.0,338.0,84.0,54.0,101.0
fold_08,rolling_7d,present_shrunk20,independent,1008,1002,831.2430087502518,913.0,0.9111776447105788,0.5319361277445109,-0.08483033932135728,558.0,473.0,0,0.0,319.0,55.0,314.0,81.0,46.0,98.0
fold_08,rolling_7d,present_shrunk20,paired,1008,1002,831.2430087502518,933.0,0.9311377245508982,0.5658682634730539,-0.000998003992015968,558.0,557.0,0,0.0,320.0,56.0,318.0,86.0,47.0,106.0
fold_08,rolling_7d,present_shrunk20_direction_scale_cv,independent,1008,1002,832.7366623971716,911.0,0.909181636726547,0.5079840319361277,-0.18862275449101795,558.0,369.0,0,0.0,310.0,55.0,310.0,79.0,46.0,111.0
fold_08,rolling_7d,present_shrunk20_direction_scale_cv,paired,1008,1002,839.4301798777467,903.0,0.9011976047904192,0.5259481037924152,-0.1467065868263473,558.0,411.0,0,0.0,313.0,55.0,305.0,79.0,46.0,105.0
fold_08,rolling_7d,present_shrunk20_scale_cv,independent,1008,1002,828.6707243317521,891.0,0.8892215568862275,0.5159680638722555,-0.13273453093812376,558.0,425.0,0,0.0,303.0,55.0,310.0,80.0,46.0,97.0
fold_08,rolling_7d,present_shrunk20_scale_cv,paired,1008,1002,838.37576958958,894.0,0.8922155688622755,0.5249500998003992,-0.12574850299401197,558.0,432.0,0,0.0,304.0,55.0,305.0,79.0,46.0,105.0
