date,target_daily_y,regression_slope,train_daily_mean
2018-01-25,219.9249691115352,8.707289677636776,274.7083333333333
2018-01-26,254.75412782208232,8.707289677636776,274.7083333333333
2018-01-27,289.58328653262936,8.707289677636776,274.7083333333333
2018-01-28,263.4614174997191,8.707289677636776,274.7083333333333
2018-01-29,246.0468381444455,8.707289677636776,274.7083333333333
2018-01-30,246.0468381444455,8.707289677636776,274.7083333333333
2018-01-31,228.63225878917197,8.707289677636776,274.7083333333333
