date,hour,quality,C_hour,C_total,C_profile,day_type,lag7_quality,lag14_quality,previous_normal_run
2018-01-18,10,severe,11.0,269.0,0.040892193308550186,weekday,normal,normal,0
2018-01-18,11,severe,17.0,269.0,0.06319702602230483,weekday,normal,normal,0
2018-01-18,12,severe,18.0,269.0,0.06691449814126393,weekday,normal,normal,0
2018-01-18,13,severe,4.0,269.0,0.01486988847583643,weekday,normal,normal,0
2018-01-18,14,severe,12.0,269.0,0.04460966542750929,weekday,normal,normal,0
2018-01-18,15,severe,14.0,269.0,0.05204460966542751,weekday,normal,normal,0
2018-01-18,16,severe,13.0,269.0,0.048327137546468404,weekday,normal,normal,0
2018-01-18,17,severe,7.0,269.0,0.026022304832713755,weekday,normal,normal,0
2018-01-18,18,severe,11.0,269.0,0.040892193308550186,weekday,normal,normal,0
2018-01-18,19,severe,16.0,269.0,0.05947955390334572,weekday,normal,normal,0
2018-01-18,20,severe,6.0,269.0,0.022304832713754646,weekday,normal,normal,0
2018-01-18,21,severe,1.0,269.0,0.0037174721189591076,weekday,normal,normal,0
2018-01-18,22,severe,8.0,269.0,0.02973977695167286,weekday,normal,normal,0
2018-01-18,23,severe,14.0,269.0,0.05204460966542751,weekday,normal,normal,0
2018-01-19,0,normal,12.0,225.0,0.05333333333333334,weekday,reduced,normal,0
2018-01-19,1,normal,1.0,225.0,0.0044444444444444444,weekday,reduced,normal,0
2018-01-19,2,normal,0.0,225.0,0.0,weekday,reduced,normal,0
2018-01-19,3,normal,1.0,225.0,0.0044444444444444444,weekday,reduced,normal,0
2018-01-19,4,normal,3.0,225.0,0.013333333333333334,weekday,reduced,normal,0
2018-01-19,5,normal,2.0,225.0,0.008888888888888889,weekday,reduced,normal,0
2018-01-19,6,normal,9.0,225.0,0.04,weekday,reduced,normal,0
2018-01-19,7,normal,15.0,225.0,0.06666666666666667,weekday,reduced,normal,0
2018-01-19,8,normal,8.0,225.0,0.035555555555555556,weekday,reduced,normal,0
2018-01-19,9,normal,3.0,225.0,0.013333333333333334,weekday,reduced,normal,0
2018-01-19,10,normal,9.0,225.0,0.04,weekday,reduced,normal,0
2018-01-19,11,normal,18.0,225.0,0.08,weekday,reduced,normal,0
2018-01-19,12,normal,11.0,225.0,0.04888888888888889,weekday,reduced,normal,0
2018-01-19,13,normal,14.0,225.0,0.06222222222222222,weekday,reduced,normal,0
2018-01-19,14,normal,16.0,225.0,0.07111111111111111,weekday,reduced,normal,0
2018-01-19,15,normal,16.0,225.0,0.07111111111111111,weekday,reduced,normal,0
2018-01-19,16,normal,8.0,225.0,0.035555555555555556,weekday,reduced,normal,0
2018-01-19,17,normal,9.0,225.0,0.04,weekday,reduced,normal,0
2018-01-19,18,normal,13.0,225.0,0.057777777777777775,weekday,reduced,normal,0
2018-01-19,19,normal,15.0,225.0,0.06666666666666667,weekday,reduced,normal,0
2018-01-19,20,normal,9.0,225.0,0.04,weekday,reduced,normal,0
2018-01-19,21,normal,8.0,225.0,0.035555555555555556,weekday,reduced,normal,0
2018-01-19,22,normal,10.0,225.0,0.044444444444444446,weekday,reduced,normal,0
2018-01-19,23,normal,15.0,225.0,0.06666666666666667,weekday,reduced,normal,0
2018-01-20,0,normal,9.0,308.0,0.02922077922077922,weekend,outage,normal,1
2018-01-20,1,normal,7.0,308.0,0.022727272727272728,weekend,outage,normal,1
2018-01-20,2,normal,15.0,308.0,0.048701298701298704,weekend,outage,normal,1
2018-01-20,3,normal,16.0,308.0,0.05194805194805195,weekend,outage,normal,1
2018-01-20,4,normal,13.0,308.0,0.04220779220779221,weekend,outage,normal,1
2018-01-20,5,normal,4.0,308.0,0.012987012987012988,weekend,outage,normal,1
2018-01-20,6,normal,14.0,308.0,0.045454545454545456,weekend,outage,normal,1
2018-01-20,7,normal,17.0,308.0,0.05519480519480519,weekend,outage,normal,1
2018-01-20,8,normal,15.0,308.0,0.048701298701298704,weekend,outage,normal,1
2018-01-20,9,normal,12.0,308.0,0.03896103896103896,weekend,outage,normal,1
2018-01-20,10,normal,18.0,308.0,0.05844155844155844,weekend,outage,normal,1
2018-01-20,11,normal,19.0,308.0,0.06168831168831169,weekend,outage,normal,1
2018-01-20,12,normal,17.0,308.0,0.05519480519480519,weekend,outage,normal,1
2018-01-20,13,normal,8.0,308.0,0.025974025974025976,weekend,outage,normal,1
2018-01-20,14,normal,15.0,308.0,0.048701298701298704,weekend,outage,normal,1
2018-01-20,15,normal,21.0,308.0,0.06818181818181818,weekend,outage,normal,1
2018-01-20,16,normal,19.0,308.0,0.06168831168831169,weekend,outage,normal,1
2018-01-20,17,normal,6.0,308.0,0.01948051948051948,weekend,outage,normal,1
2018-01-20,18,normal,13.0,308.0,0.04220779220779221,weekend,outage,normal,1
2018-01-20,19,normal,17.0,308.0,0.05519480519480519,weekend,outage,normal,1
2018-01-20,20,normal,6.0,308.0,0.01948051948051948,weekend,outage,normal,1
2018-01-20,21,normal,4.0,308.0,0.012987012987012988,weekend,outage,normal,1
2018-01-20,22,normal,11.0,308.0,0.03571428571428571,weekend,outage,normal,1
2018-01-20,23,normal,12.0,308.0,0.03896103896103896,weekend,outage,normal,1
2018-01-21,0,normal,16.0,296.0,0.05405405405405406,weekend,outage,normal,2
2018-01-21,1,normal,9.0,296.0,0.030405405405405407,weekend,outage,normal,2
2018-01-21,2,normal,11.0,296.0,0.037162162162162164,weekend,outage,normal,2
2018-01-21,3,normal,18.0,296.0,0.060810810810810814,weekend,outage,normal,2
2018-01-21,4,normal,17.0,296.0,0.057432432432432436,weekend,outage,normal,2
2018-01-21,5,normal,9.0,296.0,0.030405405405405407,weekend,outage,normal,2
2018-01-21,6,normal,4.0,296.0,0.013513513513513514,weekend,outage,normal,2
2018-01-21,7,normal,7.0,296.0,0.02364864864864865,weekend,outage,normal,2
2018-01-21,8,normal,11.0,296.0,0.037162162162162164,weekend,outage,normal,2
2018-01-21,9,normal,8.0,296.0,0.02702702702702703,weekend,outage,normal,2
2018-01-21,10,normal,10.0,296.0,0.033783783783783786,weekend,outage,normal,2
2018-01-21,11,normal,8.0,296.0,0.02702702702702703,weekend,outage,normal,2
2018-01-21,12,normal,6.0,296.0,0.02027027027027027,weekend,outage,normal,2
2018-01-21,13,normal,18.0,296.0,0.060810810810810814,weekend,outage,normal,2
2018-01-21,14,normal,13.0,296.0,0.04391891891891892,weekend,outage,normal,2
2018-01-21,15,normal,13.0,296.0,0.04391891891891892,weekend,outage,normal,2
2018-01-21,16,normal,18.0,296.0,0.060810810810810814,weekend,outage,normal,2
2018-01-21,17,normal,16.0,296.0,0.05405405405405406,weekend,outage,normal,2
2018-01-21,18,normal,17.0,296.0,0.057432432432432436,weekend,outage,normal,2
2018-01-21,19,normal,19.0,296.0,0.06418918918918919,weekend,outage,normal,2
2018-01-21,20,normal,17.0,296.0,0.057432432432432436,weekend,outage,normal,2
2018-01-21,21,normal,8.0,296.0,0.02702702702702703,weekend,outage,normal,2
2018-01-21,22,normal,9.0,296.0,0.030405405405405407,weekend,outage,normal,2
2018-01-21,23,normal,14.0,296.0,0.0472972972972973,weekend,outage,normal,2
2018-01-22,0,normal,8.0,222.0,0.036036036036036036,weekday,outage,normal,3
2018-01-22,1,normal,1.0,222.0,0.0045045045045045045,weekday,outage,normal,3
2018-01-22,2,normal,2.0,222.0,0.009009009009009009,weekday,outage,normal,3
2018-01-22,3,normal,5.0,222.0,0.02252252252252252,weekday,outage,normal,3
2018-01-22,4,normal,4.0,222.0,0.018018018018018018,weekday,outage,normal,3
2018-01-22,5,normal,2.0,222.0,0.009009009009009009,weekday,outage,normal,3
2018-01-22,6,normal,7.0,222.0,0.03153153153153153,weekday,outage,normal,3
2018-01-22,7,normal,15.0,222.0,0.06756756756756757,weekday,outage,normal,3
2018-01-22,8,normal,13.0,222.0,0.05855855855855856,weekday,outage,normal,3
2018-01-22,9,normal,8.0,222.0,0.036036036036036036,weekday,outage,normal,3
2018-01-22,10,normal,6.0,222.0,0.02702702702702703,weekday,outage,normal,3
2018-01-22,11,normal,10.0,222.0,0.04504504504504504,weekday,outage,normal,3
2018-01-22,12,normal,16.0,222.0,0.07207207207207207,weekday,outage,normal,3
2018-01-22,13,normal,9.0,222.0,0.04054054054054054,weekday,outage,normal,3
2018-01-22,14,normal,7.0,222.0,0.03153153153153153,weekday,outage,normal,3
2018-01-22,15,normal,8.0,222.0,0.036036036036036036,weekday,outage,normal,3
2018-01-22,16,normal,11.0,222.0,0.04954954954954955,weekday,outage,normal,3
2018-01-22,17,normal,14.0,222.0,0.06306306306306306,weekday,outage,normal,3
2018-01-22,18,normal,13.0,222.0,0.05855855855855856,weekday,outage,normal,3
2018-01-22,19,normal,16.0,222.0,0.07207207207207207,weekday,outage,normal,3
2018-01-22,20,normal,12.0,222.0,0.05405405405405406,weekday,outage,normal,3
2018-01-22,21,normal,7.0,222.0,0.03153153153153153,weekday,outage,normal,3
2018-01-22,22,normal,15.0,222.0,0.06756756756756757,weekday,outage,normal,3
2018-01-22,23,normal,13.0,222.0,0.05855855855855856,weekday,outage,normal,3
2018-01-23,0,normal,12.0,249.0,0.04819277108433735,weekday,outage,normal,4
2018-01-23,1,normal,8.0,249.0,0.0321285140562249,weekday,outage,normal,4
2018-01-23,2,normal,6.0,249.0,0.024096385542168676,weekday,outage,normal,4
2018-01-23,3,normal,8.0,249.0,0.0321285140562249,weekday,outage,normal,4
2018-01-23,4,normal,5.0,249.0,0.020080321285140562,weekday,outage,normal,4
2018-01-23,5,normal,1.0,249.0,0.004016064257028112,weekday,outage,normal,4
2018-01-23,6,normal,12.0,249.0,0.04819277108433735,weekday,outage,normal,4
2018-01-23,7,normal,13.0,249.0,0.05220883534136546,weekday,outage,normal,4
2018-01-23,8,normal,13.0,249.0,0.05220883534136546,weekday,outage,normal,4
2018-01-23,9,normal,6.0,249.0,0.024096385542168676,weekday,outage,normal,4
2018-01-23,10,normal,11.0,249.0,0.04417670682730924,weekday,outage,normal,4
2018-01-23,11,normal,16.0,249.0,0.0642570281124498,weekday,outage,normal,4
2018-01-23,12,normal,15.0,249.0,0.060240963855421686,weekday,outage,normal,4
2018-01-23,13,normal,5.0,249.0,0.020080321285140562,weekday,outage,normal,4
2018-01-23,14,normal,11.0,249.0,0.04417670682730924,weekday,outage,normal,4
2018-01-23,15,normal,14.0,249.0,0.05622489959839357,weekday,outage,normal,4
2018-01-23,16,normal,5.0,249.0,0.020080321285140562,weekday,outage,normal,4
2018-01-23,17,normal,10.0,249.0,0.040160642570281124,weekday,outage,normal,4
2018-01-23,18,normal,14.0,249.0,0.05622489959839357,weekday,outage,normal,4
2018-01-23,19,normal,17.0,249.0,0.06827309236947791,weekday,outage,normal,4
2018-01-23,20,normal,18.0,249.0,0.07228915662650602,weekday,outage,normal,4
2018-01-23,21,normal,15.0,249.0,0.060240963855421686,weekday,outage,normal,4
2018-01-23,22,normal,4.0,249.0,0.01606425702811245,weekday,outage,normal,4
2018-01-23,23,normal,10.0,249.0,0.040160642570281124,weekday,outage,normal,4
2018-01-24,0,normal,10.0,289.0,0.03460207612456748,weekday,severe,normal,5
2018-01-24,1,normal,7.0,289.0,0.02422145328719723,weekday,severe,normal,5
2018-01-24,2,normal,5.0,289.0,0.01730103806228374,weekday,severe,normal,5
2018-01-24,3,normal,5.0,289.0,0.01730103806228374,weekday,severe,normal,5
2018-01-24,4,normal,14.0,289.0,0.04844290657439446,weekday,severe,normal,5
2018-01-24,5,normal,14.0,289.0,0.04844290657439446,weekday,severe,normal,5
2018-01-24,6,normal,4.0,289.0,0.01384083044982699,weekday,severe,normal,5
2018-01-24,7,normal,11.0,289.0,0.03806228373702422,weekday,severe,normal,5
2018-01-24,8,normal,14.0,289.0,0.04844290657439446,weekday,severe,normal,5
2018-01-24,9,normal,12.0,289.0,0.04152249134948097,weekday,severe,normal,5
2018-01-24,10,normal,13.0,289.0,0.04498269896193772,weekday,severe,normal,5
2018-01-24,11,normal,19.0,289.0,0.0657439446366782,weekday,severe,normal,5
2018-01-24,12,normal,14.0,289.0,0.04844290657439446,weekday,severe,normal,5
2018-01-24,13,normal,13.0,289.0,0.04498269896193772,weekday,severe,normal,5
2018-01-24,14,normal,17.0,289.0,0.058823529411764705,weekday,severe,normal,5
2018-01-24,15,normal,22.0,289.0,0.07612456747404844,weekday,severe,normal,5
2018-01-24,16,normal,17.0,289.0,0.058823529411764705,weekday,severe,normal,5
2018-01-24,17,normal,5.0,289.0,0.01730103806228374,weekday,severe,normal,5
2018-01-24,18,normal,9.0,289.0,0.031141868512110725,weekday,severe,normal,5
2018-01-24,19,normal,15.0,289.0,0.05190311418685121,weekday,severe,normal,5
2018-01-24,20,normal,13.0,289.0,0.04498269896193772,weekday,severe,normal,5
2018-01-24,21,normal,13.0,289.0,0.04498269896193772,weekday,severe,normal,5
2018-01-24,22,normal,11.0,289.0,0.03806228373702422,weekday,severe,normal,5
2018-01-24,23,normal,12.0,289.0,0.04152249134948097,weekday,severe,normal,5
