date,level_residual,C_dev,M_dev,Q_dev,Q23_dev,stable_dev,borderline_dev,near_miss_dev
2018-01-19,-65.0,-33.18181818181819,-0.1093412111715304,-0.19632285535058602,-0.19035144731285247,-81.90909090909088,10.090909090909093,4.545454545454545
2018-01-20,91.0,49.81818181818181,0.02970031915773208,0.015849723126817095,-0.004730256909053487,88.09090909090912,-6.9090909090909065,0.545454545454545
2018-01-21,98.0,37.81818181818181,0.07895682013153182,0.043482105395239,0.03240341959962323,93.09090909090912,-4.9090909090909065,-9.454545454545455
2018-01-22,-51.0,-36.18181818181819,-0.07423337918869866,0.013487244465318904,0.018537985605512786,-48.90909090909088,-8.909090909090907,-7.454545454545455
2018-01-23,13.0,-9.181818181818187,0.032807673440589324,0.011376834098696498,0.02300107425977793,9.090909090909122,-2.9090909090909065,-5.454545454545455
2018-01-24,54.0,30.818181818181813,0.003236781011724865,0.00028614510857793984,0.008861510120213634,42.09090909090912,5.0909090909090935,-2.454545454545455
