evaluation_id,evaluation_type,training_policy,method,alpha,n_inner_splits,inner_validation_dates,inner_sse_float,inner_mae_float,fit_failure_count,selected
fold_03,rolling_7d,all,decomp_ridge_calendar_mean,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2884.1179622514323,2.4692547348986227,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_mean,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3373.5635013860156,2.7284209899135115,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_mean,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3474.2691725062778,2.7769282496520873,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2377.1571201881147,2.1428414770008555,0,True
fold_03,rolling_7d,all,decomp_ridge_calendar_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2401.7678357691134,2.1801521930708794,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_daytype,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2902.4388362117215,2.4692808007791966,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_daytype,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3382.647763789966,2.727149746993834,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_daytype,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3481.4016072637405,2.775919872015455,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2335.9470947885507,2.1312205667088815,0,True
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_mean,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2352.2142977161566,2.1512316995341387,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_mean,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2873.1380226361416,2.4620045961813037,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_mean,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3374.7210928345557,2.728840812188566,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_mean,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3474.4227596946994,2.776987961233789,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2361.764527712089,2.1315674801347195,0,True
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2376.876567193962,2.1531994849781633,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_daytype,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2891.1047059006605,2.461799225538416,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_daytype,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3383.7849774586675,2.7275932797133837,0,False
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_daytype,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3481.5537677199445,2.775983943323366,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_mean,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2371.534459547372,2.143845274057708,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_mean,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2371.479998976914,2.1438337138772496,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_mean,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2370.939784124054,2.143718609244691,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2365.901918512627,2.1426371641160733,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_mean,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2340.533215363302,2.142182917934746,0,True
fold_03,rolling_7d,all,decomp_poisson_calendar_daytype,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2400.264020193537,2.1475805859383446,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_daytype,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2400.2083506045947,2.1475719658160117,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_daytype,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2399.6560874280167,2.147486178415439,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2394.500752640735,2.1466398665078876,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2368.1707966342624,2.146024404021888,0,True
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_mean,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.587071547844,2.1350585376995888,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_mean,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.55372442745,2.1350493869641145,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_mean,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.2222832576467,2.134958012075702,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2345.11921926615,2.1340662046556704,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_mean,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2329.0123013503962,2.1309670010435315,0,True
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_daytype,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2375.0850043207074,2.134967222324926,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_daytype,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2375.0504410880003,2.1349569002859865,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_daytype,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2374.706878662069,2.134853847883996,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2371.48603432479,2.1340307930606426,0,False
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2354.4372094158753,2.1318896542477095,0,True
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2449.0298376353035,2.163198342647613,0,False
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2351.792317301053,2.128651144801693,0,True
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2582.1615913031046,2.3453320863126703,0,False
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3296.769283749151,2.782788756403466,0,False
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3466.6889774662945,2.922950401335698,0,False
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar_vessel,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2443.4202689332697,2.155487358919232,0,False
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar_vessel,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2358.6281799881453,2.126658421523896,0,True
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar_vessel,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2419.5185410262757,2.2481246402659916,0,False
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar_vessel,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3222.4273321102896,2.746689736799761,0,False
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar_vessel,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3467.2449865120284,2.923759724462224,0,False
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2370.6568140907157,2.142798367204508,0,False
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2371.534446294376,2.1443093488487546,0,False
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2294.459610585931,2.1344757415521673,0,True
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2729.9357063551342,2.445706427409776,0,False
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3345.8056203797346,2.818952753127056,0,False
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar_vessel,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.851147563143,2.133524550180261,0,False
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar_vessel,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2356.247916800398,2.1359435210706774,0,False
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar_vessel,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2292.768216555338,2.1221556855810397,0,True
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar_vessel,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2568.5656060434408,2.3496961520811817,0,False
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar_vessel,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3301.769763875789,2.79739045425589,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2349.0296523916577,2.1394142216362186,0,True
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_mean,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2375.1480512612006,2.1741991098454267,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_mean,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2884.1179622514323,2.4692547348986227,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_mean,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3373.5635013860156,2.7284209899135115,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_mean,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3474.2691725062778,2.7769282496520873,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2377.1571201881147,2.1428414770008555,0,True
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2401.7678357691134,2.1801521930708794,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_daytype,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2902.4388362117215,2.4692808007791966,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_daytype,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3382.647763789966,2.727149746993834,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_daytype,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3481.4016072637405,2.775919872015455,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2335.9470947885507,2.1312205667088815,0,True
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_mean,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2352.2142977161566,2.1512316995341387,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_mean,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2873.1380226361416,2.4620045961813037,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_mean,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3374.7210928345557,2.728840812188566,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_mean,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3474.4227596946994,2.776987961233789,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2361.764527712089,2.1315674801347195,0,True
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2376.876567193962,2.1531994849781633,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_daytype,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2891.1047059006605,2.461799225538416,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_daytype,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3383.7849774586675,2.7275932797133837,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_daytype,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3481.5537677199445,2.775983943323366,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_mean,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2371.534459547372,2.143845274057708,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_mean,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2371.479998976914,2.1438337138772496,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_mean,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2370.939784124054,2.143718609244691,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2365.901918512627,2.1426371641160733,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_mean,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2340.533215363302,2.142182917934746,0,True
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_daytype,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2400.264020193537,2.1475805859383446,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_daytype,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2400.2083506045947,2.1475719658160117,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_daytype,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2399.6560874280167,2.147486178415439,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2394.500752640735,2.1466398665078876,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2368.1707966342624,2.146024404021888,0,True
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_mean,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.587071547844,2.1350585376995888,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_mean,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.55372442745,2.1350493869641145,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_mean,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.2222832576467,2.134958012075702,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2345.11921926615,2.1340662046556704,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_mean,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2329.0123013503962,2.1309670010435315,0,True
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_daytype,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2375.0850043207074,2.134967222324926,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_daytype,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2375.0504410880003,2.1349569002859865,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_daytype,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2374.706878662069,2.134853847883996,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2371.48603432479,2.1340307930606426,0,False
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2354.4372094158753,2.1318896542477095,0,True
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2449.0298376353035,2.163198342647613,0,False
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2351.792317301053,2.128651144801693,0,True
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2582.1615913031046,2.3453320863126703,0,False
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3296.769283749151,2.782788756403466,0,False
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3466.6889774662945,2.922950401335698,0,False
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar_vessel,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2443.4202689332697,2.155487358919232,0,False
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar_vessel,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2358.6281799881453,2.126658421523896,0,True
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar_vessel,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2419.5185410262757,2.2481246402659916,0,False
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar_vessel,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3222.4273321102896,2.746689736799761,0,False
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar_vessel,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3467.2449865120284,2.923759724462224,0,False
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2370.6568140907157,2.142798367204508,0,False
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2371.534446294376,2.1443093488487546,0,False
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2294.459610585931,2.1344757415521673,0,True
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2729.9357063551342,2.445706427409776,0,False
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3345.8056203797346,2.818952753127056,0,False
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar_vessel,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.851147563143,2.133524550180261,0,False
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar_vessel,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2356.247916800398,2.1359435210706774,0,False
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar_vessel,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2292.768216555338,2.1221556855810397,0,True
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar_vessel,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2568.5656060434408,2.3496961520811817,0,False
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar_vessel,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3301.769763875789,2.79739045425589,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2349.0296523916577,2.1394142216362186,0,True
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_mean,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2375.1480512612006,2.1741991098454267,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_mean,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2884.1179622514323,2.4692547348986227,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_mean,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3373.5635013860156,2.7284209899135115,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_mean,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3474.2691725062778,2.7769282496520873,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2377.1571201881147,2.1428414770008555,0,True
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2401.7678357691134,2.1801521930708794,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_daytype,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2902.4388362117215,2.4692808007791966,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_daytype,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3382.647763789966,2.727149746993834,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_daytype,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3481.4016072637405,2.775919872015455,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2335.9470947885507,2.1312205667088815,0,True
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_mean,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2352.2142977161566,2.1512316995341387,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_mean,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2873.1380226361416,2.4620045961813037,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_mean,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3374.7210928345557,2.728840812188566,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_mean,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3474.4227596946994,2.776987961233789,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2361.764527712089,2.1315674801347195,0,True
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2376.876567193962,2.1531994849781633,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_daytype,10.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2891.1047059006605,2.461799225538416,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_daytype,100.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3383.7849774586675,2.7275932797133837,0,False
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_daytype,1000.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",3481.5537677199445,2.775983943323366,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_mean,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2371.534459547372,2.143845274057708,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_mean,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2371.479998976914,2.1438337138772496,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_mean,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2370.939784124054,2.143718609244691,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2365.901918512627,2.1426371641160733,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_mean,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2340.533215363302,2.142182917934746,0,True
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_daytype,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2400.264020193537,2.1475805859383446,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_daytype,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2400.2083506045947,2.1475719658160117,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_daytype,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2399.6560874280167,2.147486178415439,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_daytype,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2394.500752640735,2.1466398665078876,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_daytype,1.0,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2368.1707966342624,2.146024404021888,0,True
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_vessel_mean,0.0001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.587071547844,2.1350585376995888,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_vessel_mean,0.001,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.55372442745,2.1350493869641145,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_vessel_mean,0.01,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2348.2222832576467,2.134958012075702,0,False
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_vessel_mean,0.1,4,"2018-01-09,2018-01-10,2018-01-11,2018-01-12",2345.11921926615,2.1340662046556704,0,False
